InputID,MEAN,STDDEV,MIN,MAX
Z0562,255.80754,110.43697,29.86886,491.21171
Z0563,264.66611,106.94949,32.19956,496.66813
Z0564,307.30670,95.54956,17.32297,513.00840
Z0565,250.70839,95.79350,34.04523,487.63676
Z0566,270.58096,99.23502,32.02947,514.62135
Z0567,209.58394,83.33115,25.82575,401.81300
Z0568,215.80610,92.17198,26.39700,406.68297
Z0569,211.87109,90.40995,22.04403,411.04600
Z0570,205.13577,83.01385,21.51458,379.37960
Z0571,239.14056,95.03357,28.07518,440.66515
Z0572,242.95053,93.48560,28.07518,435.16857
Z0573,246.93596,95.04429,21.87917,449.23422
Z0574,277.73536,109.49081,29.71146,469.85091
Z0575,293.06467,113.45515,34.18865,487.53044
Z0576,281.71115,107.94879,26.22642,467.96342
Z0577,287.81371,107.53137,30.63936,472.00721
Z0578,308.75115,115.63527,25.18704,515.23963
Z0579,308.10736,112.69469,25.18704,512.17770
Z0580,298.86806,102.83333,56.28608,497.11944
Z0581,259.82273,98.66087,28.93448,441.43976
Z0582,278.69498,100.98048,25.25544,457.73026
Z0583,305.26907,116.50030,28.64898,507.81172
Z0584,298.49225,113.84645,29.38912,501.14356
Z0585,313.60154,117.68438,28.64898,517.50374
Z0586,313.44889,115.59393,24.22588,511.29204
Z0587,306.05452,114.83322,26.85748,503.95799
Z0588,289.63333,112.36630,24.30926,481.27173
Z0589,341.83944,134.56766,45.51794,573.41717
Z0590,399.19583,156.33908,25.32017,688.39949
Z0591,328.40333,123.13121,44.73571,545.61733
Z0592,254.73323,103.02457,20.34307,469.10193
Z0593,225.91189,97.82346,22.08529,443.47889
Z0594,214.09590,93.49727,22.45802,422.99940
Z0595,219.24159,85.15509,19.15600,415.95685
Z0596,202.19050,83.44762,23.58313,367.73532
Z0597,379.98124,156.75672,37.68123,726.10719
Z0598,384.03532,149.09855,31.78669,689.69595
Z0599,383.87915,147.51053,41.92600,681.60493
Z0600,374.43501,142.62632,39.25334,665.14720
Z0601,363.37833,147.68904,27.70866,656.04565
Z0602,338.16590,133.78371,24.63745,607.91460
Z0603,356.61694,136.52789,31.08987,638.65073
Z0604,377.10529,135.21150,21.86312,655.37397
Z0605,421.56482,180.58743,32.07359,769.99032
Z0606,467.60176,185.99912,39.91321,821.37082
Z0607,395.36561,175.81719,28.81536,739.16084
Z0608,406.91250,178.30540,28.81536,750.78233
Z0609,420.34552,180.37187,28.98297,776.12272
Z0610,292.56283,109.84881,64.27352,523.50355
Z0611,314.06759,108.26425,59.52220,533.29127
Z0612,337.74883,109.37252,5.56840,571.30477
Z0614,259.35880,112.88468,24.56349,531.63320
Z0615,257.69438,108.24713,34.19651,510.23549
Z0616,260.59252,105.76733,33.47519,503.22137
Z0617,264.92635,104.72048,32.63806,524.73476
Z0618,301.35320,116.99891,34.98345,519.71372
Z0619,260.60213,110.96968,19.23347,480.19317
Z0620,366.91497,149.98744,27.70866,665.13266
Z0621,237.20397,89.89954,26.82557,416.10095
Z0622,241.32225,86.93527,45.77092,415.22487
Z0623,233.83523,86.91901,24.98567,409.83946
Z0624,226.63728,86.25105,27.78209,390.89162
Z0625,234.24718,87.37812,24.98567,409.15619
Z0626,240.33636,90.59360,24.62435,417.84636
Z0627,233.55369,87.20563,21.12863,407.44620
Z0628,226.72180,82.66280,43.50390,396.54944
Z0629,245.81093,96.23465,20.22974,424.07495
Z0630,249.05544,98.07829,12.13268,435.92681
Z0631,249.28833,98.11638,20.55682,433.81035
Z0632,252.77450,99.97763,20.55682,439.37149
Z0633,252.25657,99.29965,11.98122,432.21700
Z0634,260.68046,103.79717,32.63331,450.71235
Z0635,258.49204,102.20172,32.63331,460.56379
Z0636,252.46657,96.83272,29.31798,445.47249
Z0637,250.69604,94.81693,29.31798,425.55470
Z0638,248.83197,92.96043,29.78490,439.12703
Z0639,288.89944,122.59923,13.64376,509.55768
Z0640,286.00608,120.37693,31.73567,496.90403
Z0641,299.74375,125.88932,41.88887,520.65044
Z0642,351.42623,140.07927,52.80455,633.46234
Z0643,267.51423,110.40779,55.69699,550.68411
Z0644,206.72728,77.43041,16.47994,395.65091
Z0645,430.35506,165.91528,21.49076,723.66024
Z0646,257.20288,88.55706,13.25647,456.50167
Z0647,259.02110,91.09499,13.25647,470.67599
Z0648,255.98677,89.70016,31.77887,461.25814
Z0649,276.99103,109.61394,44.96721,468.25834
Z0650,275.55985,105.82430,29.00353,478.01516
Z0651,228.09150,85.41196,20.90393,403.23380
Z0652,223.29668,82.64812,31.33188,389.82885
Z0653,230.90803,91.94136,31.09844,422.74532
Z0654,222.75167,93.07391,37.36872,420.12176
Z0655,217.29930,94.82023,34.07959,422.33136
Z0656,218.81354,98.16517,26.94781,440.24411
Z0657,224.82691,98.70875,25.70326,429.80673
Z0658,242.23506,96.65317,29.43411,437.85765
Z0659,236.34814,97.87296,35.37267,428.76480
Z0660,228.72594,94.87638,18.84583,437.11924
Z0661,225.07359,91.28923,43.28362,440.70819
Z0662,224.38492,86.83770,37.46824,407.43214
Z0663,308.42957,97.11909,62.36403,478.11274
Z0664,221.64838,96.27867,33.71868,412.80482
Z0665,218.07826,91.18444,29.83719,408.81707
Z0666,269.30172,120.43784,20.43128,509.93093
Z0667,311.74000,111.43053,42.52350,586.86416
Z0668,259.63180,113.09001,27.00738,501.86400
Z0669,248.24073,85.46516,29.55480,428.97447
Z0670,268.81050,97.64371,15.02820,454.39071
Z0671,263.74979,97.80166,25.68177,460.46612
Z0672,266.75241,97.33859,16.85199,448.60412
Z0673,266.62306,99.04215,16.05835,454.16910
Z0674,267.77251,96.50208,8.82203,451.22084
Z0675,265.74509,96.51693,19.79974,450.06601
Z0676,270.96127,104.16193,40.25100,478.17198
Z0677,255.08360,115.16168,29.19794,461.03537
Z0678,254.05209,114.04328,22.39544,463.14284
Z0679,261.39122,114.35849,14.86690,489.06937
Z0680,260.00861,115.86525,36.96347,475.28628
Z0681,269.06603,116.26671,39.49730,490.36799
Z0682,311.46636,98.46413,23.17416,514.95483
Z0683,315.26643,105.46211,28.36620,557.65859
Z0684,310.33734,97.85620,51.98458,516.33210
Z0685,306.44531,94.19391,43.78221,527.66223
Z0686,340.24782,114.12081,28.91129,594.96110
Z0687,365.86458,156.03930,36.67895,667.86007
Z0688,546.75533,225.97392,20.99071,974.39966
Z0689,374.36231,159.03730,40.60843,684.05503
Z0690,372.09128,156.41132,40.60843,690.56743
Z0691,364.69888,154.39055,42.21477,688.63927
Z0692,350.55777,149.58673,41.65623,651.45342
Z0693,342.60516,146.76331,37.44097,631.36478
Z0694,328.36188,140.66312,20.84856,589.71518
Z0695,329.69012,140.94922,13.70416,582.49616
Z0696,372.29150,157.70125,52.51624,700.96429
Z0697,358.35216,153.23990,36.67895,662.86913
Z0698,341.55578,147.13702,37.44097,631.83167
Z0699,350.99237,151.51921,49.64601,649.40453
Z0700,379.17028,164.40037,37.83242,728.08467
Z0701,334.92360,139.93808,35.02760,609.59833
Z0702,329.53791,135.88712,35.02760,598.17304
Z0703,316.23739,119.84603,40.63205,561.24645
Z0704,302.60800,115.37920,40.60743,533.71150
Z0705,306.36731,120.53615,28.17230,527.93101
Z0706,301.93384,119.22131,37.15637,514.78044
Z0707,328.88746,140.51518,31.23282,582.86352
Z0708,320.88135,135.18982,31.24727,583.81963
Z0709,315.67469,130.50667,29.79935,559.22620
Z0710,306.22555,122.49146,42.75817,545.65195
Z0711,311.58431,126.47843,29.79935,559.35539
Z0712,308.48978,122.78819,30.04499,518.92542
Z0713,306.98736,121.21527,28.17230,527.43768
Z0714,302.90227,119.62560,37.98253,536.25810
Z0715,306.80749,120.92835,28.54638,531.08189
Z0716,299.12115,117.49889,40.39096,512.18864
Z0717,303.48307,117.16219,28.54638,530.78748
Z0718,297.33770,115.63812,40.60743,523.83553
Z0719,344.75376,126.03331,42.39877,608.63895
Z0720,341.76510,125.24757,34.05978,600.88619
Z0721,334.62487,124.48656,34.05978,586.53885
Z0722,326.54589,129.48504,42.42273,591.68120
Z0723,376.70082,163.06951,42.21477,690.72643
Z0724,320.26398,122.74952,46.97539,560.32892
Z0725,322.68404,118.86964,50.13482,576.37885
Z0726,312.09363,115.10940,54.82937,555.32898
Z0727,313.89296,117.63288,50.13482,558.81387
Z0728,361.83131,126.99344,34.11987,616.78081
Z0729,357.12505,127.60760,34.11987,623.20525
Z0730,359.20118,128.91339,47.89558,600.04510
Z0731,288.00396,102.67226,51.66324,508.65171
Z0732,326.43867,131.64472,25.97271,553.89810
Z0733,319.11598,127.41502,26.21386,542.51290
Z0734,301.80366,114.28367,57.09559,530.95418
Z0736,349.27642,135.14411,19.09481,576.77291
Z0737,333.62910,133.13531,25.97271,554.14909
Z0738,311.00303,126.17721,29.13105,539.21423
Z0739,321.83910,134.45605,36.16189,576.15056
Z0740,341.05032,147.03736,49.64601,622.44365
Z0741,267.22990,108.74557,40.47810,494.21432
Z0742,249.83950,97.41432,36.77271,453.88246
Z0743,244.75085,86.37000,40.04095,442.51907
Z0744,253.33624,105.47426,28.86312,473.69240
Z0745,264.39742,124.96561,27.98141,514.31423
Z0746,270.47519,126.53404,23.12137,534.70479
Z0747,255.47549,115.50261,33.89068,503.91112
Z0748,257.78587,111.67463,24.59716,487.75424
Z0749,254.84220,117.39606,35.42784,498.41262
Z0750,275.37629,101.92364,32.28828,481.49782
Z0751,287.62343,98.69398,31.61481,479.56246
Z0752,283.77359,91.38870,32.01420,476.73746
Z0753,276.62502,96.40480,30.04971,466.93628
Z0754,274.62903,87.60699,35.65962,449.52902
Z0755,303.56582,119.91431,29.13105,527.02751
Z0756,296.11744,114.20576,33.73110,504.97222
Z0757,288.73242,108.02523,33.39850,495.43751
Z0758,284.22930,105.01187,33.39850,485.01388
Z0759,279.50967,102.74911,33.36672,482.77900
Z0760,292.14327,103.03530,31.61481,487.35738
Z0761,280.62076,97.78970,30.04971,470.93781
Z0762,281.58614,89.23339,32.01420,463.71569
Z0763,306.54231,109.82635,40.53817,545.22973
Z0764,272.55211,103.95784,32.28828,486.72811
Z0765,268.06717,113.36956,32.17665,499.57318
Z0766,269.82165,116.47946,27.79620,516.13931
Z0767,272.37085,122.82972,36.92009,533.72916
Z0768,272.84991,104.01380,32.59130,482.77950
Z0769,267.91688,104.18733,34.07791,491.23227
Z0770,265.14724,108.65184,33.71117,500.32296
Z0771,262.16493,111.51766,33.71117,507.29180
Z0772,261.31165,110.03379,33.06384,495.82439
Z0773,258.50890,110.98560,33.06384,486.27937
Z0774,258.26676,114.48203,34.71569,496.25224
Z0775,256.40309,119.15236,37.66994,467.82693
Z0776,255.86541,111.83963,19.06155,468.03278
Z0777,267.78669,126.65917,18.46830,518.38112
Z0778,265.32921,125.64676,14.21484,502.64834
Z0779,263.50330,123.92518,30.21065,500.91434
Z0780,250.85503,111.77375,35.16655,494.12358
Z0781,253.13295,112.32461,28.30978,483.49926
Z0782,253.98822,107.87373,19.06155,461.66976
Z0783,248.34705,98.97393,27.77711,465.38878
Z0784,246.95089,101.68762,27.77711,482.58929
Z0785,245.19656,95.89278,27.33012,458.76587
Z0786,243.50286,91.65955,26.44002,459.97782
Z0787,246.79337,100.99945,29.36850,476.19362
Z0788,279.02806,102.35986,49.49222,486.09032
Z0789,278.59002,96.47950,51.66324,484.25147
Z0790,271.38823,101.05806,36.08894,462.22728
Z0791,262.05990,102.88422,36.15670,456.63981
Z0792,257.90467,104.63004,36.15670,471.31923
Z0793,308.06336,122.12529,49.15004,540.70521
Z0794,294.28589,115.04732,43.02233,505.50690
Z0795,277.69073,108.64897,30.33849,472.89152
Z0796,276.24750,106.61387,31.14137,484.04871
Z0797,318.86312,131.03505,36.16189,576.66563
Z0798,308.33443,119.53124,32.87721,557.74881
Z0799,294.84774,108.90822,30.96277,509.86836
Z0800,299.93060,114.38961,42.68269,521.26529
Z0801,288.65492,107.04003,33.81217,491.21625
Z0802,286.91057,111.21781,31.74223,491.61829
Z0803,282.52687,110.62939,31.14704,492.38033
Z0804,278.91652,109.29179,30.33849,495.74102
Z0805,282.39988,101.72171,32.01793,494.41558
Z0806,277.89605,104.71674,31.87934,504.08944
Z0807,274.06755,106.17877,31.51472,483.85200
Z0808,270.98481,106.63837,31.20772,494.65360
Z0809,268.43733,105.11428,31.20772,475.23296
Z0810,267.19357,103.21951,31.92153,480.47646
Z0811,275.59745,104.64094,32.59130,499.05477
Z0812,266.40948,107.69371,34.55857,496.18448
Z0813,261.53492,108.11263,34.55857,475.98168
Z0814,293.45178,114.50579,43.02233,509.37383
Z0815,290.04259,112.53578,32.87503,497.77897
Z0816,289.17460,114.85078,26.86798,505.36166
Z0817,284.53789,110.95379,34.78271,496.07283
Z0818,265.88596,91.23786,53.18174,449.95075
Z0819,257.03502,83.85651,53.18174,430.88629
Z0820,266.38577,100.68510,35.86633,463.52048
Z0821,254.00171,96.72071,36.77271,454.77400
Z0822,257.72489,92.61385,43.66564,447.27862
Z0823,249.26319,86.85695,44.32261,442.89689
Z0824,339.01464,135.46477,33.65480,613.24454
Z0825,325.27779,135.15980,36.63196,593.05579
Z0826,320.24145,143.75996,25.93167,606.19385
Z0827,326.75144,147.91688,25.93167,622.63180
Z0828,321.05240,140.00707,33.52409,594.01872
Z0829,321.23873,127.20480,36.63196,572.48947
Z0830,314.70583,143.08777,25.90770,559.64924
Z0831,342.43535,160.25538,28.28392,642.16207
Z0832,337.24326,152.11905,34.57896,617.00528
Z0833,321.32154,148.35258,31.01007,602.05586
Z0834,329.74528,153.47679,31.01007,622.33409
Z0835,313.07333,135.43664,21.35776,576.20578
Z0836,301.00231,130.41560,40.40688,579.72129
Z0837,288.40314,112.78582,25.69834,484.40516
Z0838,283.99127,110.81102,25.53248,509.50350
Z0839,324.37024,138.08343,49.09674,626.35959
Z0840,285.12738,110.17376,25.69834,478.97336
Z0841,284.73785,112.92189,25.62977,505.53060
Z0842,311.33426,140.74917,25.90770,576.30415
Z0843,303.70140,131.63800,42.59686,583.30963
Z0844,316.04686,131.02881,22.36816,570.12150
Z0845,318.41060,131.70079,25.44027,595.83237
Z0846,314.80687,142.33951,47.99410,615.33172
Z0847,284.66293,112.45553,25.62977,489.37447
Z0848,304.87110,124.30200,28.24528,546.99525
Z0849,301.81553,121.31246,37.48317,548.37969
Z0850,286.65122,113.18739,38.80119,515.31084
Z0851,310.49583,130.37344,42.05961,589.61375
Z0852,313.91911,119.18046,39.40777,548.94362
Z0853,285.84987,112.91286,26.20901,504.03302
Z0854,421.06566,141.03390,73.06622,664.95228
Z0855,332.28271,138.21595,32.40554,635.04706
Z0856,295.27393,120.87709,43.44867,535.80190
Z0857,305.56287,129.71066,42.05961,585.63355
Z0858,296.34351,118.91054,43.24739,524.57761
Z0859,318.98704,140.80686,50.32686,624.31060
Z0860,296.57583,120.16050,49.96501,527.36349
Z0861,307.34799,110.28850,29.60769,527.15394
Z0862,295.72038,117.13072,10.11981,496.55129
Z0863,300.01493,113.92017,22.17393,507.11381
Z0864,298.12407,119.35780,10.11981,517.37027
Z0865,297.24781,107.83795,65.98952,516.33210
Z0866,257.05148,92.00665,26.88921,457.12153
Z0867,276.31378,99.16685,5.59954,483.64112
Z0868,275.59845,99.26641,5.59954,482.46806
Z0871,283.67061,109.84180,56.36140,511.89456
Z0874,326.69757,106.42118,38.52199,508.32849
Z0875,322.44648,129.67540,42.12414,584.73608
Z0876,314.70336,113.33508,62.82442,518.78756
Z0877,285.93011,111.41055,25.53248,504.14743
Z0878,304.26528,115.77060,37.48317,533.52865
Z0879,292.99792,110.08136,40.30848,505.71715
Z0880,325.61324,120.92366,50.91114,589.23088
Z0881,302.54305,109.53456,43.26722,515.64602
Z0882,343.87237,145.29456,52.80455,643.66339
Z0883,290.99776,114.12858,32.47201,521.68724
Z0884,296.64824,114.59984,41.96194,534.19578
Z0885,321.69154,106.97501,41.06497,518.35377
Z0886,300.19040,109.13170,40.30848,505.30437
Z0887,324.73310,112.38509,38.52199,526.93798
Z0888,313.11763,112.00184,52.05330,508.20288
Z0889,292.44589,116.50451,45.31739,521.95733
Z0890,311.21634,109.92403,37.69320,522.07063
Z0891,270.01182,123.52054,19.90142,490.70615
Z0892,288.50426,100.88603,39.38308,479.41185
Z0893,272.42194,125.35596,20.02036,519.46429
Z0894,274.24152,111.72540,20.98018,537.91547
Z0895,277.90820,122.92612,26.20678,503.06073
Z0896,306.87189,140.49233,45.61341,616.83584
Z0897,277.31262,121.61175,29.43677,494.43385
Z0898,291.07889,118.30300,42.97865,517.57152
Z0899,295.59812,118.31344,37.24290,542.69008
Z0900,267.22187,119.79919,19.87562,496.15459
Z0901,272.70453,117.22284,25.19352,486.91001
Z0902,309.45607,107.01407,66.81049,514.26222
Z0903,283.61227,110.43955,39.38308,490.41786
Z0904,282.44937,121.97517,31.85181,526.33506
Z0905,274.51449,125.18803,13.54783,512.44545
Z0906,269.24886,122.89564,19.87562,492.44364
Z0908,245.79511,81.86310,29.12392,438.04414
Z0909,261.88094,91.27512,19.17581,449.42517
Z0910,262.55152,89.10140,27.14243,453.01791
Z0911,258.08676,89.25228,19.17581,444.44692
Z0912,237.97686,80.85175,66.44428,438.11913
Z0913,252.38553,89.66050,26.50688,436.28871
Z0914,263.51925,107.40990,19.89375,453.85536
Z0915,246.24545,86.98413,39.68619,425.91043
Z0916,241.65435,80.61166,29.12392,443.74612
Z0917,260.25658,88.40202,58.33950,448.73883
Z0918,252.84439,89.34832,26.50688,444.62208
Z0919,365.08206,123.96761,73.10631,602.28393
Z0920,460.11429,154.83711,57.10642,768.24577
Z0921,234.04957,89.05704,32.84186,426.06791
Z0922,238.01188,88.97051,23.01807,425.08119
Z0923,224.18043,86.07994,31.19139,422.04123
Z0924,230.10213,87.79593,14.94872,413.90442
Z0925,229.97227,90.26327,26.52778,433.91956
Z0926,240.53778,86.29040,26.18723,425.39246
Z0927,239.18459,87.53338,26.18723,413.48215
Z0928,232.38297,90.56622,26.52778,426.83839
Z0929,237.74288,86.57966,57.21193,448.95457
Z0930,220.46818,90.13153,24.88977,426.39857
Z0931,207.24223,98.73858,20.96591,424.56602
Z0932,211.01734,98.75899,17.34626,424.06710
Z0933,208.04811,92.27726,23.63471,401.47672
Z0934,202.73362,86.88298,21.34475,404.06530
Z0935,210.79717,99.29773,22.23492,422.59857
Z0936,202.11820,90.09711,20.50534,387.91573
Z0937,210.05433,98.89824,22.60531,417.93979
Z0938,257.51431,89.14458,49.20048,447.35288
Z0939,204.42707,96.88976,23.01280,404.26941
Z0940,204.26246,98.55409,16.20995,410.86500
Z0941,205.23689,98.85035,20.96591,424.37979
Z0942,201.53132,95.25516,20.29409,416.30547
Z0943,205.92937,96.22158,21.74073,420.07287
Z0944,215.39398,93.14074,13.91266,423.53817
Z0945,210.38059,98.04316,13.38190,409.80589
Z0946,213.72504,98.59041,17.87582,420.53884
Z0947,234.97954,89.75690,30.43363,426.46433
Z0948,200.55661,94.98646,24.14707,409.88301
Z0949,241.98128,82.56249,38.46343,434.33121
Z0950,229.31523,88.39596,30.43363,414.91271
Z0951,199.23328,93.20170,20.29409,399.74723
Z0952,207.00403,94.53927,15.81955,415.10541
Z0953,204.42306,95.14214,15.81955,429.78606
Z0954,232.66986,97.43998,29.43411,427.53835
Z0955,235.92873,80.16574,38.46343,420.10470
Z0956,256.33790,100.92768,53.90170,489.36629
Z0957,257.93346,115.56315,25.58893,525.34927
Z0958,308.96884,91.74950,22.96447,472.85075
Z0959,350.74209,140.95011,44.06395,632.51841
Z0960,281.37357,89.64783,25.89917,461.74760
Z0961,257.93401,114.15259,8.94837,514.21803
Z0962,269.59182,83.49565,67.88516,448.45481
Z0963,296.28168,90.71326,72.80617,475.64147
Z0964,260.69869,115.49652,30.08736,499.67165
Z0965,275.28835,93.33895,25.89917,469.09542
Z0966,256.84705,114.05846,13.35703,538.77286
Z0967,318.94146,94.37080,43.22103,476.52115
Z0968,342.93917,129.10908,22.38939,618.90378
Z0969,208.69135,88.81952,29.93358,400.57233
Z0970,228.90418,89.49178,30.91757,400.33786
Z0971,228.13379,93.75051,28.28856,420.07271
Z0972,225.17541,89.64230,28.99450,414.42090
Z0973,214.81149,89.27195,21.40255,415.74507
Z0974,203.73004,90.76785,28.95191,410.94940
Z0975,199.11555,90.09421,20.28773,402.41289
Z0976,200.87258,82.11653,26.81134,399.39401
Z0977,197.34949,85.73185,20.57543,399.89655
Z0978,209.47448,96.81382,17.92299,429.42450
Z0979,200.60638,91.85876,28.20146,393.85960
Z0980,221.46877,90.75888,28.28856,406.42810
Z0981,211.02201,94.87139,17.92299,417.34393
Z0982,197.02142,88.99661,22.43819,388.52692
Z0983,218.98961,89.90970,21.40255,409.54872
Z0984,217.33742,87.43557,29.35378,390.77186
Z0985,204.19078,85.55705,29.93358,401.85445
Z0987,200.54469,81.89917,36.22839,398.82730
Z0988,213.21196,91.64856,20.60171,416.84860
Z0989,240.70212,90.95218,19.96337,423.11834
Z0990,206.96436,88.02164,21.34475,418.00893
Z0991,238.92084,94.87727,31.24668,419.31143
Z0992,199.92349,79.69486,31.46442,405.94092
Z0993,198.41611,85.36037,20.57543,383.05164
Z0994,220.34331,95.48799,25.75883,420.45168
Z0995,196.97018,88.45956,20.28773,408.99186
Z0996,196.06777,82.73574,25.98858,378.51588
Z0997,232.78789,88.70876,23.57765,411.03843
Z0998,225.49907,93.46943,28.70693,412.30748
Z0999,236.87296,95.18030,27.14915,412.34689
Z1000,232.22321,93.55055,27.14915,418.73776
Z1001,249.76089,87.29926,41.64548,420.07271
Z1002,279.42710,93.99162,56.08708,489.28621
Z1003,268.00022,97.52973,22.51325,459.58410
Z1004,261.26111,95.82052,25.66714,445.58195
Z1005,274.53317,92.60781,36.06392,453.76145
Z1006,263.66347,94.84075,30.38492,428.48464
Z1007,260.69205,98.34366,38.03037,454.80761
Z1008,270.11328,96.52352,29.37183,470.03400
Z1009,273.40577,93.20174,36.06392,444.67710
Z1010,262.35793,96.88608,38.03037,455.09326
Z1011,264.81606,96.54570,22.51325,449.65417
Z1012,216.91443,87.08919,18.81595,404.75572
Z1013,225.05181,83.09472,20.90393,398.95321
Z1014,221.20103,93.26924,19.37980,403.18541
Z1015,233.15337,97.18987,19.21690,416.51604
Z1016,236.53448,101.07833,20.15619,427.13079
Z1017,228.54778,88.17552,24.36005,419.87300
Z1018,230.50788,85.39591,21.03883,412.71905
Z1019,223.05994,93.67013,31.63455,414.40024
Z1020,276.65442,100.11006,39.24549,456.48887
Z1021,234.15661,88.42168,18.02075,413.30429
Z1022,243.92126,100.94052,11.63243,422.21884
Z1023,279.87839,104.25432,35.22149,470.33794
Z1024,219.63081,82.24419,21.28711,381.96614
Z1025,212.56825,88.57885,18.11349,407.07906
Z1026,257.77933,92.13535,24.08906,435.48877
Z1027,225.19374,88.29764,27.16855,404.80926
Z1028,226.14538,85.53209,24.36005,413.15345
Z1029,219.58891,91.14738,21.98504,401.88904
Z1030,275.52169,106.89091,19.68689,482.45391
Z1031,242.64709,98.76264,11.63243,428.66356
Z1032,215.65084,81.84136,21.28711,387.30044
Z1033,213.08462,89.00314,27.08358,400.13145
Z1034,262.77480,91.92529,24.08906,423.57281
Z1035,219.45788,84.85213,27.78209,384.06474
Z1036,210.76071,87.90603,16.46858,415.85078
Z1037,272.04729,103.13829,19.66068,460.33053
Z1038,213.19305,87.28530,23.28277,407.61952
Z1039,215.89968,79.03964,43.06928,385.65827
Z1040,207.57489,86.05456,16.06277,410.70034
Z1041,221.37009,90.19780,19.20600,419.95595
Z1042,278.01883,108.78518,20.70995,478.60277
Z1043,247.24820,101.61824,21.11621,427.46306
Z1044,269.15433,95.49789,31.49932,444.43216
Z1045,251.74053,100.27006,23.65085,432.60777
Z1046,274.17139,106.93632,18.66486,468.35958
Z1047,273.51429,101.59276,27.85085,497.45306
Z1048,234.99613,89.47196,28.15966,419.19403
Z1049,241.16359,101.32233,12.09187,423.86082
Z1050,234.03901,86.57185,24.84096,413.20895
Z1051,240.27770,99.03695,15.85970,432.95772
Z1052,237.41980,90.05005,15.54956,419.86812
Z1053,272.83770,105.13588,18.66486,471.13930
Z1054,210.80657,82.55285,27.35374,379.87716
Z1055,253.10176,101.90826,26.76859,431.19600
Z1056,215.09051,85.02291,18.81595,402.25708
Z1057,247.59532,101.25612,18.20598,429.29220
Z1058,205.67483,76.31134,33.20861,394.38176
Z1059,236.86967,99.28465,15.85970,419.35296
Z1060,253.79049,103.28900,42.14522,430.01509
Z1061,205.56800,82.51712,24.66672,406.74444
Z1062,244.27838,96.83159,40.57768,413.11205
Z1063,252.01211,91.60079,24.94951,432.12060
Z1064,216.22915,90.57693,18.11349,400.59654
Z1065,340.72262,137.98128,75.27308,627.89237
Z1066,277.15547,113.26301,21.91282,518.98150
Z1067,273.95995,114.47578,21.91282,515.96309
Z1068,266.29675,106.40360,32.19956,506.87808
Z1069,261.08356,91.04252,37.34903,461.50059
Z1070,263.37221,97.39210,34.06870,466.84489
Z1072,271.73491,96.55196,42.39815,488.05422
Z1073,287.19269,122.94903,13.87497,574.09941
Z1074,251.95325,114.81403,32.52808,477.16572
Z1075,255.34973,104.97304,47.49788,486.79925
Z1076,277.31733,103.92454,14.30616,469.41351
Z1077,396.56062,204.43086,23.11468,806.06199
Z1078,397.61914,204.73396,24.44004,778.97120
Z1079,372.92889,196.37044,26.77532,723.95339
Z1080,327.66664,175.44293,28.30823,677.35663
Z1081,268.83309,109.29269,21.78238,480.32228
Z1082,283.78916,119.09199,19.00871,519.73244
Z1083,273.95463,113.37416,24.06433,491.35602
Z1084,275.09389,114.29200,14.62731,513.51470
Z1085,277.26474,115.48218,17.66974,496.47372
Z1086,245.02737,94.96016,20.22974,433.36437
Z1087,316.69524,121.85445,34.66625,527.63758
Z1088,272.52249,107.58060,19.21848,489.34391
Z1089,261.12685,101.85859,10.66306,478.32540
Z1090,268.08240,92.99264,42.39815,480.31825
Z1091,294.67695,121.07103,20.36103,520.20568
Z1092,270.44415,100.91836,32.69136,455.66655
Z1093,283.53485,112.27247,2.98686,495.59131
Z1094,285.03629,119.60642,26.79247,516.64172
Z1095,261.05578,95.36566,22.82191,453.75398
Z1096,274.31647,112.24614,36.54686,505.11289
Z1097,303.76931,121.66747,17.87231,523.26349
Z1098,311.63240,123.37925,50.62027,523.89364
Z1099,273.39408,102.16692,14.01059,457.42354
Z1100,299.47272,122.08614,20.31939,512.78517
Z1101,253.36711,85.58857,29.69712,438.33852
Z1102,285.19505,119.01406,30.73394,530.79698
Z1104,274.91963,99.51425,3.84797,481.50295
Z1105,274.96522,99.73857,3.84797,477.97343
Z1106,292.17994,116.13159,23.58058,502.01505
Z1107,284.32881,113.22346,2.98686,493.10072
Z1108,272.19373,112.44953,23.36568,492.40917
Z1109,270.85967,98.66822,14.25461,458.04103
Z1110,285.04953,106.92838,68.84649,507.38688
Z1111,315.43375,122.65633,35.36938,524.01979
Z1112,273.94942,104.25864,28.05007,496.74491
Z1113,264.53675,104.77473,40.82397,472.20932
Z1114,300.60681,124.24003,20.31939,516.76090
Z1115,280.23351,113.07896,21.00026,491.67294
Z1116,257.81728,99.89912,16.71402,458.87670
Z1117,259.48408,102.03024,16.71402,453.81668
Z1118,283.97339,117.03044,21.00026,489.76428
Z1119,278.03666,103.77401,23.40268,484.21568
Z1120,240.28945,91.38288,23.84545,426.54997
Z1121,318.45482,121.99434,34.66625,533.54037
Z1122,249.08694,83.91982,29.04445,431.90622
Z1123,292.50513,121.68877,20.36103,515.64829
Z1124,285.76222,115.70928,33.95136,486.38567
Z1125,272.61955,102.09158,42.46611,459.65362
Z1126,278.56537,116.65262,1.96930,500.97669
Z1127,267.00016,94.33576,11.34152,466.87682
Z1128,267.10805,94.99703,11.34152,455.19319
Z1129,240.04750,88.93092,44.14884,433.38751
Z1130,261.31203,99.38469,11.28246,471.71841
