InputID,TargetID,Distance
Z0438,Z1390,63.91438
Z0438,Z0557,236.24963
Z0438,Z0455,179.59987
Z0438,Z0457,120.95927
Z0438,Z0460,149.53118
Z0438,Z0459,171.28366
Z0438,Z0462,105.7531
Z0438,Z0461,127.10869
Z0438,Z1399,95.96917
Z0438,Z0464,86.76007
Z0438,Z0463,98.69346
Z0438,Z1401,92.66975
Z0438,Z0466,72.95826
Z0438,Z0465,75.13956
Z0439,Z1526,223.10021
Z0439,Z0472,194.25501
Z0439,Z0471,224.03142
Z0439,Z0474,169.429
Z0439,Z0475,179.10084
Z0439,Z1539,205.84181
Z0439,Z0482,181.62327
Z0439,Z0481,154.60315
Z0439,Z1047,131.09453
Z0439,Z0492,203.46894
Z0439,Z0059,168.68658
Z0439,Z0058,215.36732
Z0439,Z0500,74.78281
Z0439,Z0499,54.2941
Z0439,Z0501,151.26681
Z0439,Z0504,120.24836
Z0439,Z0432,191.532
Z0439,Z0503,70.64041
Z0439,Z0005,152.37253
Z0439,Z0434,215.77315
Z0439,Z0508,219.52684
Z0439,Z0436,251.49285
Z0439,Z0507,237.06014
Z0439,Z1066,118.56698
Z0439,Z0510,201.00115
Z0439,Z0438,206.53444
Z0439,Z1796,211.83423
Z0439,Z0509,163.67966
Z0439,Z1068,162.20802
Z0439,Z0512,250.54033
Z0439,Z1067,135.11711
Z0439,Z0444,134.69632
Z0439,Z0511,232.49011
Z0439,Z0443,121.19881
Z0439,Z1384,195.29178
Z0439,Z0446,190.12874
Z0439,Z0445,201.64469
Z0439,Z1389,90.21273
Z0439,Z0449,146.40072
Z0439,Z0448,162.82516
Z0439,Z0556,92.61589
Z0439,Z1807,210.11278
Z0439,Z0447,165.30932
Z0439,Z1390,157.54851
Z0439,Z0558,102.1101
Z0439,Z0557,76.40314
Z0439,Z1808,196.55361
Z0439,Z0453,151.76776
Z0439,Z0455,90.96599
Z0439,Z0457,242.28571
Z0440,Z0467,206.1997
Z0440,Z0036,177.88493
Z0440,Z0250,338.70553
Z0440,Z0067,166.22269
Z0440,Z0433,239.31692
Z0440,Z0432,222.23507
Z0440,Z0435,221.45295
Z0440,Z0005,329.24504
Z0440,Z1792,231.40462
Z0440,Z0434,168.48168
Z0440,Z1791,240.25475
Z0440,Z0436,218.14962
Z0440,Z0508,258.56327
Z0440,Z1793,127.88249
Z0440,Z1381,110.54717
Z0440,Z0507,238.06445
Z0440,Z0510,242.7981
Z0440,Z0441,176.92232
Z0440,Z0512,186.21183
Z0440,Z1382,156.07581
Z0440,Z1800,242.2239
Z0440,Z0511,207.05149
Z0440,Z0514,151.7551
Z0440,Z0513,168.32814
Z0440,Z0450,240.55527
Z0440,Z1391,51.24306
Z0440,Z0451,254.4894
Z0440,Z0087,71.5641
Z0440,Z0454,136.89858
Z0440,Z1390,269.58355
Z0440,Z0453,240.28922
Z0440,Z1392,45.49145
Z0440,Z0456,44.65321
Z0440,Z0683,298.16738
Z0440,Z1940,322.24072
Z0440,Z0088,131.18477
Z0440,Z0682,313.66362
Z0440,Z0455,294.00046
Z0440,Z0458,84.06842
Z0440,Z0685,296.02938
Z0440,Z0457,170.59695
Z0440,Z0564,254.08355
Z0440,Z0460,154.48713
Z0440,Z0459,130.49119
Z0440,Z0686,99.07101
Z0440,Z0462,207.64675
Z0440,Z0566,245.89079
Z0440,Z0461,180.26895
Z0440,Z0464,235.64342
Z0440,Z0463,197.73599
Z0441,Z1569,217.46117
Z0441,Z1571,195.66446
Z0441,Z1570,231.96269
Z0441,Z1573,185.67353
Z0441,Z0041,193.37863
Z0441,Z1572,189.36744
Z0441,Z1548,198.42372
Z0441,Z0250,164.59128
Z0441,Z0067,250.21365
Z0441,Z0433,81.80342
Z0441,Z0432,103.73097
Z0441,Z0005,184.13153
Z0441,Z0435,82.46646
Z0441,Z0434,157.78964
Z0441,Z1793,169.60369
Z0441,Z1381,277.07922
Z0441,Z0440,176.92232
Z0441,Z0512,238.12379
Z0441,Z0514,232.40381
Z0441,Z0513,236.95171
Z0441,Z0450,63.7531
Z0441,Z1389,277.03627
Z0441,Z1680,230.66534
Z0441,Z0452,282.36496
Z0441,Z1391,192.04928
Z0441,Z0451,80.24144
Z0441,Z0087,175.05864
Z0441,Z0454,63.64193
Z0441,Z0453,148.13912
Z0441,Z1681,294.35118
Z0441,Z1392,153.54372
Z0441,Z0456,197.81846
Z0441,Z0683,149.27111
Z0441,Z1940,165.47273
Z0441,Z0088,100.57361
Z0441,Z0682,150.2678
Z0441,Z0455,208.0985
Z0441,Z0458,108.71405
Z0441,Z0685,120.1962
Z0441,Z1942,189.20472
Z0441,Z0684,216.18446
Z0441,Z0457,210.61815
Z0441,Z1555,250.98338
Z0441,Z0564,77.34024
Z0441,Z0460,249.72715
Z0441,Z0686,164.81805
Z0441,Z1943,195.07324
Z0441,Z0459,235.55784
Z0441,Z0566,191.85441
Z0441,Z0565,225.96311
Z0443,Z1526,140.5821
Z0443,Z0101,177.81435
Z0443,Z0472,253.47145
Z0443,Z0474,193.20095
Z0443,Z0473,232.9488
Z0443,Z0475,224.29723
Z0443,Z0113,129.90965
Z0443,Z0112,136.36238
Z0443,Z0114,112.88811
Z0443,Z0481,125.60039
Z0443,Z0048,218.32952
Z0443,Z1042,249.93306
Z0443,Z0488,121.86934
Z0443,Z0055,226.04624
Z0443,Z0487,182.07406
Z0443,Z0054,253.31342
Z0443,Z1047,64.22578
Z0443,Z0057,159.44375
Z0443,Z0056,189.97817
Z0443,Z0059,96.68088
Z0443,Z0058,156.30865
Z0443,Z0500,59.68543
Z0443,Z0499,76.96858
Z0443,Z0501,90.98897
Z0443,Z0504,112.13305
Z0443,Z0503,50.77111
Z0443,Z0439,121.19881
Z0443,Z1066,179.11091
Z0443,Z0509,230.30711
Z0443,Z1068,148.13247
Z0443,Z1067,181.75466
Z0443,Z0444,26.64376
Z0443,Z1384,96.7685
Z0443,Z0446,69.18837
Z0443,Z0445,82.32391
Z0443,Z0449,41.41974
Z0443,Z0448,70.93626
Z0443,Z1389,157.81167
Z0443,Z0556,89.66675
Z0443,Z1807,124.01485
Z0443,Z0447,49.49
Z0443,Z1679,151.07521
Z0443,Z1806,163.61131
Z0443,Z1738,107.54778
Z0443,Z0558,77.02714
Z0443,Z0557,52.62724
Z0443,Z1808,108.70861
Z0443,Z0455,212.16469
Z0443,Z0563,161.36214
Z0443,Z1523,173.73657
Z0444,Z1402,242.12955
Z0444,Z1526,158.42828
Z0444,Z0101,164.70106
Z0444,Z0032,213.78164
Z0444,Z0472,244.40902
Z0444,Z0474,179.24968
Z0444,Z0473,219.22987
Z0444,Z0475,213.26838
Z0444,Z0113,104.27321
Z0444,Z0112,117.08681
Z0444,Z0115,169.65766
Z0444,Z0114,86.50893
Z0444,Z0481,151.70581
Z0444,Z0484,185.24126
Z0444,Z0116,159.111
Z0444,Z0488,97.57913
Z0444,Z0487,156.90925
Z0444,Z0055,234.86791
Z0444,Z1047,43.65519
Z0444,Z0057,172.50042
Z0444,Z0056,200.02617
Z0444,Z0059,119.26619
Z0444,Z0058,178.50584
Z0444,Z0500,82.75594
Z0444,Z0499,84.20095
Z0444,Z0501,67.88101
Z0444,Z0504,138.74811
Z0444,Z0503,67.86176
Z0444,Z0439,134.69632
Z0444,Z1066,173.68114
Z0444,Z0509,223.65637
Z0444,Z1068,129.51066
Z0444,Z1067,173.14503
Z0444,Z0443,26.64376
Z0444,Z1384,111.76313
Z0444,Z0446,65.57834
Z0444,Z0445,82.34353
Z0444,Z0449,60.70569
Z0444,Z0448,90.83622
Z0444,Z0556,82.39471
Z0444,Z1807,141.63414
Z0444,Z0447,30.77814
Z0444,Z1679,143.61644
Z0444,Z1806,156.45399
Z0444,Z1738,109.95941
Z0444,Z0558,103.48023
Z0444,Z0557,59.31296
Z0444,Z1808,126.69023
Z0444,Z0563,139.18875
Z0444,Z1523,177.07365
Z0445,Z1526,104.28622
Z0445,Z0101,107.95671
Z0445,Z1023,217.17729
Z0445,Z0113,123.14037
Z0445,Z1645,177.02846
Z0445,Z0112,91.92047
Z0445,Z1030,191.86884
Z0445,Z0114,137.13733
Z0445,Z0481,146.00358
Z0445,Z1042,173.18891
Z0445,Z0048,172.20609
Z0445,Z0053,208.17598
Z0445,Z0488,160.92118
Z0445,Z1046,211.3189
Z0445,Z0055,155.77922
Z0445,Z0054,186.76915
Z0445,Z1047,121.82963
Z0445,Z0057,102.80822
Z0445,Z0056,123.23538
Z0445,Z0059,94.66604
Z0445,Z0058,139.84544
Z0445,Z1053,228.4094
Z0445,Z0500,131.5638
Z0445,Z0499,159.24188
Z0445,Z0541,228.96503
Z0445,Z0540,221.19766
Z0445,Z0501,138.60091
Z0445,Z0504,152.5177
Z0445,Z0503,131.21114
Z0445,Z0439,201.64469
Z0445,Z1068,204.57994
Z0445,Z0444,82.34353
Z0445,Z0443,82.32391
Z0445,Z1384,58.77082
Z0445,Z0446,18.28254
Z0445,Z0449,59.94213
Z0445,Z0448,66.61503
Z0445,Z0556,164.70589
Z0445,Z1807,89.57853
Z0445,Z0447,61.20575
Z0445,Z1679,72.53789
Z0445,Z1806,84.2036
Z0445,Z1738,28.00696
Z0445,Z0558,128.31959
Z0445,Z0557,134.59945
Z0445,Z1808,79.53382
Z0445,Z1812,201.27577
Z0445,Z0563,206.47205
Z0445,Z1523,94.83769
Z0445,Z1522,203.49503
Z0446,Z1526,118.22138
Z0446,Z0101,112.10827
Z0446,Z1023,233.4803
Z0446,Z0113,108.89954
Z0446,Z1645,192.64853
Z0446,Z0112,85.31818
Z0446,Z1030,209.45771
Z0446,Z0114,119.65854
Z0446,Z0481,149.83857
Z0446,Z1042,190.99687
Z0446,Z0048,188.65125
Z0446,Z0116,187.927
Z0446,Z0488,142.85367
Z0446,Z1046,228.82766
Z0446,Z0055,174.05984
Z0446,Z0487,193.43549
Z0446,Z0054,205.02057
Z0446,Z1047,103.88383
Z0446,Z0057,119.94935
Z0446,Z0056,141.41793
Z0446,Z0059,101.02345
Z0446,Z0058,151.00601
Z0446,Z0500,122.88713
Z0446,Z0499,145.28299
Z0446,Z0540,239.28469
Z0446,Z0501,120.31876
Z0446,Z0504,152.14103
Z0446,Z0503,119.49491
Z0446,Z0439,190.12874
Z0446,Z1068,186.30784
Z0446,Z0444,65.57834
Z0446,Z1067,237.83783
Z0446,Z0443,69.18837
Z0446,Z1384,70.70706
Z0446,Z0445,18.28254
Z0446,Z0449,55.78937
Z0446,Z0448,70.63882
Z0446,Z0556,147.9081
Z0446,Z1807,102.65126
Z0446,Z0447,42.95202
Z0446,Z1679,81.98426
Z0446,Z1806,94.44906
Z0446,Z1738,46.12998
Z0446,Z0558,124.66353
Z0446,Z0557,120.3194
Z0446,Z1808,90.98542
Z0446,Z1812,219.40231
Z0446,Z0563,188.34423
Z0446,Z1523,112.46241
Z0446,Z1522,216.52146
Z0447,Z0099,174.30974
Z0447,Z1526,153.16615
Z0447,Z0101,133.98777
Z0447,Z0032,223.22217
Z0447,Z0474,197.74922
Z0447,Z0473,237.43012
Z0447,Z0475,234.19982
Z0447,Z0113,84.61101
Z0447,Z1645,232.01174
Z0447,Z0112,87.39332
Z0447,Z0115,158.92361
Z0447,Z0114,81.49447
Z0447,Z0481,164.03898
Z0447,Z0484,188.17544
Z0447,Z1042,233.5537
Z0447,Z0116,153.13495
Z0447,Z0488,101.50683
Z0447,Z0487,155.5538
Z0447,Z0055,216.96282
Z0447,Z1047,61.65765
Z0447,Z0057,160.45082
Z0447,Z0056,183.92368
Z0447,Z0059,123.38856
Z0447,Z0058,179.94082
Z0447,Z0500,109.14065
Z0447,Z0499,114.91942
Z0447,Z0501,77.48734
Z0447,Z0504,156.9442
Z0447,Z0503,97.31308
Z0447,Z0439,165.30932
Z0447,Z1066,199.3031
Z0447,Z1068,143.38373
Z0447,Z1067,196.58089
Z0447,Z0444,30.77814
Z0447,Z0443,49.49
Z0447,Z1384,104.74363
Z0447,Z0446,42.95202
Z0447,Z0445,61.20575
Z0447,Z0449,65.52905
Z0447,Z0448,92.36353
Z0447,Z0556,108.81865
Z0447,Z1807,136.6431
Z0447,Z1679,114.67062
Z0447,Z1806,127.52661
Z0447,Z1738,89.06776
Z0447,Z0558,123.65266
Z0447,Z0557,90.08504
Z0447,Z1808,122.89748
Z0447,Z0563,146.53452
Z0447,Z1523,154.91425
Z0448,Z1526,69.90581
Z0448,Z0113,174.39147
Z0448,Z0112,155.83618
Z0448,Z1030,215.21027
Z0448,Z0482,163.98031
Z0448,Z0481,79.61492
Z0448,Z0114,172.62874
Z0448,Z1042,194.64981
Z0448,Z0048,147.71172
Z0448,Z0053,198.65446
Z0448,Z0052,175.43634
Z0448,Z0488,187.90598
Z0448,Z1046,234.70715
Z0448,Z0055,164.81215
Z0448,Z0054,188.63435
Z0448,Z1047,133.63577
Z0448,Z0057,93.52971
Z0448,Z0056,127.80712
Z0448,Z0492,135.20948
Z0448,Z0059,31.34393
Z0448,Z0491,149.67475
Z0448,Z0058,88.26286
Z0448,Z0500,88.05803
Z0448,Z0499,135.15358
Z0448,Z0541,232.75681
Z0448,Z0540,234.97056
Z0448,Z0501,158.71445
Z0448,Z0504,87.59555
Z0448,Z0503,99.92835
Z0448,Z0439,162.82516
Z0448,Z1796,165.97683
Z0448,Z0444,90.83622
Z0448,Z0443,70.93626
Z0448,Z1384,32.47604
Z0448,Z0446,70.63882
Z0448,Z0445,66.61503
Z0448,Z1389,159.6948
Z0448,Z0449,30.20724
Z0448,Z0556,158.78832
Z0448,Z1807,53.62457
Z0448,Z0447,92.36353
Z0448,Z1679,134.34377
Z0448,Z1806,144.2408
Z0448,Z1738,74.30398
Z0448,Z0558,70.08113
Z0448,Z0557,115.39843
Z0448,Z1808,38.30079
Z0448,Z1812,214.95663
Z0448,Z1397,243.48201
Z0448,Z1523,126.45601
Z0449,Z1526,99.26186
Z0449,Z0101,166.84853
Z0449,Z0474,234.62048
Z0449,Z0113,149.64414
Z0449,Z1645,228.56099
Z0449,Z0112,139.12791
Z0449,Z1030,233.85973
Z0449,Z0114,143.87784
Z0449,Z0481,99.09751
Z0449,Z0048,176.95199
Z0449,Z1042,213.69812
Z0449,Z0053,225.96343
Z0449,Z0488,158.0234
Z0449,Z0055,187.26302
Z0449,Z0054,213.34155
Z0449,Z1047,103.4362
Z0449,Z0057,118.79728
Z0449,Z0056,150.67789
Z0449,Z0492,158.96545
Z0449,Z0059,59.14966
Z0449,Z0491,176.13576
Z0449,Z0058,117.921
Z0449,Z0500,73.29944
Z0449,Z0499,111.52831
Z0449,Z0501,128.58206
Z0449,Z0504,96.89493
Z0449,Z0503,78.36171
Z0449,Z0439,146.40072
Z0449,Z1066,218.72195
Z0449,Z1068,188.67539
Z0449,Z0444,60.70569
Z0449,Z1067,222.44551
Z0449,Z0443,41.41974
Z0449,Z1384,55.86333
Z0449,Z0446,55.78937
Z0449,Z0445,59.94213
Z0449,Z0448,30.20724
Z0449,Z1389,159.89043
Z0449,Z0556,130.60495
Z0449,Z1807,82.63803
Z0449,Z0447,65.52905
Z0449,Z1679,132.42619
Z0449,Z1806,143.86566
Z0449,Z1738,78.3245
Z0449,Z0558,69.04457
Z0449,Z0557,89.61333
Z0449,Z1808,67.36067
Z0449,Z1812,236.72975
Z0449,Z0563,199.85329
Z0449,Z1523,140.31327
Z0450,Z1569,154.41666
Z0450,Z1571,140.7577
Z0450,Z1570,169.87193
Z0450,Z1573,129.90429
Z0450,Z0041,153.15631
Z0450,Z1572,128.4977
Z0450,Z0482,291.98528
Z0450,Z1548,183.28233
Z0450,Z1482,208.80104
Z0450,Z0496,292.80977
Z0450,Z0494,301.42523
Z0450,Z1491,234.55668
Z0450,Z0250,106.25476
Z0450,Z0067,298.29463
Z0450,Z0433,66.20835
Z0450,Z0432,114.5359
Z0450,Z0005,153.95054
Z0450,Z0435,78.96775
Z0450,Z0434,200.51643
Z0450,Z1793,217.90154
Z0450,Z0441,63.7531
Z0450,Z0440,240.55527
Z0450,Z1797,307.09222
Z0450,Z1508,215.31091
Z0450,Z1389,252.08192
Z0450,Z0452,229.66115
Z0450,Z1680,186.52127
Z0450,Z1391,253.07964
Z0450,Z0451,23.77774
Z0450,Z0087,233.44948
Z0450,Z0454,120.32041
Z0450,Z1447,222.0135
Z0450,Z1681,236.14559
Z0450,Z0453,160.44187
Z0450,Z1392,215.15348
Z0450,Z0683,121.09482
Z0450,Z1940,127.18687
Z0450,Z0456,261.10129
Z0450,Z0088,149.02178
Z0450,Z0682,106.76979
Z0450,Z0455,212.11184
Z0450,Z0458,170.84271
Z0450,Z0685,60.3962
Z0450,Z1942,189.2061
Z0450,Z0684,158.18855
Z0450,Z0564,17.32297
Z0450,Z0686,218.83016
Z0450,Z1943,197.61236
Z0450,Z0566,204.65094
Z0450,Z0565,231.35935
Z0451,Z1569,138.05037
Z0451,Z1285,228.41181
Z0451,Z1571,118.18983
Z0451,Z1570,151.84459
Z0451,Z1573,107.56851
Z0451,Z0041,129.54607
Z0451,Z1572,109.12928
Z0451,Z1548,163.70759
Z0451,Z1482,185.63105
Z0451,Z0496,293.85074
Z0451,Z1491,215.14098
Z0451,Z0494,299.81887
Z0451,Z0250,106.16103
Z0451,Z0067,299.15107
Z0451,Z0433,88.38116
Z0451,Z0432,137.98117
Z0451,Z0005,168.76233
Z0451,Z0435,68.95056
Z0451,Z0434,223.77851
Z0451,Z1793,219.89678
Z0451,Z1503,219.20611
Z0451,Z0441,80.24144
Z0451,Z0440,254.4894
Z0451,Z1797,304.32143
Z0451,Z0450,23.77774
Z0451,Z1508,193.84262
Z0451,Z0452,231.65475
Z0451,Z1680,194.5204
Z0451,Z1391,262.93289
Z0451,Z0087,241.2165
Z0451,Z0454,140.62214
Z0451,Z1447,198.2602
Z0451,Z1938,205.27653
Z0451,Z1681,233.37477
Z0451,Z0453,183.60073
Z0451,Z1392,225.90653
Z0451,Z0683,137.60837
Z0451,Z1940,139.68252
Z0451,Z0088,152.88877
Z0451,Z0682,117.70923
Z0451,Z0458,188.90976
Z0451,Z0685,61.9039
Z0451,Z1942,173.64101
Z0451,Z0684,156.79721
Z0451,Z1555,251.95835
Z0451,Z0564,30.91982
Z0451,Z0686,223.90229
Z0451,Z1943,182.63166
Z0451,Z0566,192.78254
Z0451,Z0565,216.64632
Z0452,Z1692,127.94125
Z0452,Z1569,172.41534
Z0452,Z1570,188.60949
Z0452,Z1573,229.9103
Z0452,Z1572,198.47815
Z0452,Z0482,95.64012
Z0452,Z0481,179.54451
Z0452,Z0052,220.62211
Z0452,Z0490,271.03508
Z0452,Z0489,195.0061
Z0452,Z0492,142.77888
Z0452,Z0491,155.14964
Z0452,Z0496,63.60069
Z0452,Z1299,226.17567
Z0452,Z0494,80.58816
Z0452,Z0498,92.33406
Z0452,Z0497,89.54566
Z0452,Z0250,125.56491
Z0452,Z1304,188.55019
Z0452,Z0433,208.72898
Z0452,Z0432,233.59975
Z0452,Z0504,176.57632
Z0452,Z0005,131.6591
Z0452,Z0545,172.6132
Z0452,Z0505,103.03053
Z0452,Z1794,114.2473
Z0452,Z0546,220.29207
Z0452,Z1796,110.65807
Z0452,Z1795,105.54196
Z0452,Z0441,282.36496
Z0452,Z1797,92.06154
Z0452,Z0552,192.41231
Z0452,Z0554,132.18806
Z0452,Z0450,229.66115
Z0452,Z1389,146.40476
Z0452,Z0553,131.90052
Z0452,Z1680,67.45785
Z0452,Z0555,152.03483
Z0452,Z0451,231.65475
Z0452,Z1737,209.33937
Z0452,Z1681,46.81362
Z0452,Z0453,241.4726
Z0452,Z0683,153.95429
Z0452,Z1940,127.05802
Z0452,Z0682,134.38467
Z0452,Z0455,233.89043
Z0452,Z0685,170.3808
Z0452,Z0684,78.16801
Z0452,Z0564,212.39473
Z0452,Z1398,261.37683
Z0453,Z0482,247.70039
Z0453,Z0481,269.49179
Z0453,Z0250,180.69999
Z0453,Z0500,221.00532
Z0453,Z0499,202.90866
Z0453,Z0433,96.13455
Z0453,Z0504,236.50011
Z0453,Z0432,46.64388
Z0453,Z0005,109.81531
Z0453,Z0503,222.02906
Z0453,Z0434,91.93143
Z0453,Z0508,185.90811
Z0453,Z0436,189.59932
Z0453,Z0507,188.37823
Z0453,Z0439,151.76776
Z0453,Z0510,155.37324
Z0453,Z0438,196.46853
Z0453,Z1066,188.72503
Z0453,Z0441,148.13912
Z0453,Z0512,167.49473
Z0453,Z0440,240.28922
Z0453,Z1800,211.6821
Z0453,Z0511,161.65449
Z0453,Z0514,188.76035
Z0453,Z0513,180.91425
Z0453,Z0450,160.44187
Z0453,Z1389,162.87578
Z0453,Z1680,174.20993
Z0453,Z0452,241.4726
Z0453,Z0451,183.60073
Z0453,Z1390,134.06738
Z0453,Z0454,120.42608
Z0453,Z0558,236.51592
Z0453,Z0456,231.81801
Z0453,Z0683,94.50201
Z0453,Z1940,122.44476
Z0453,Z1392,244.88006
Z0453,Z0455,61.40848
Z0453,Z0682,130.60545
Z0453,Z0458,158.61685
Z0453,Z0685,165.00373
Z0453,Z0457,145.25599
Z0453,Z0684,212.45868
Z0453,Z0564,155.27166
Z0453,Z0460,210.02727
Z0453,Z0459,210.67686
Z0453,Z0462,218.7521
Z0453,Z0461,212.25073
Z0453,Z0464,227.85042
Z0453,Z0463,192.0872
Z0454,Z1569,273.90177
Z0454,Z0036,308.10615
Z0454,Z1573,247.78343
Z0454,Z1572,248.78209
Z0454,Z0250,206.13959
Z0454,Z0067,251.65349
Z0454,Z0433,103.02103
Z0454,Z0432,89.54724
Z0454,Z0005,193.82698
Z0454,Z0435,142.56307
Z0454,Z0434,99.04209
Z0454,Z0436,210.03809
Z0454,Z1793,176.64832
Z0454,Z1381,224.46789
Z0454,Z0507,221.10081
Z0454,Z0510,203.96739
Z0454,Z0441,63.64193
Z0454,Z0512,175.38103
Z0454,Z0440,136.89858
Z0454,Z1382,243.6182
Z0454,Z0511,185.07177
Z0454,Z0514,168.80071
Z0454,Z0513,173.40605
Z0454,Z0450,120.32041
Z0454,Z1389,274.26365
Z0454,Z1680,251.19914
Z0454,Z0452,311.11082
Z0454,Z1391,166.98389
Z0454,Z0451,140.62214
Z0454,Z0087,160.02041
Z0454,Z1390,208.25501
Z0454,Z0453,120.42608
Z0454,Z1392,129.294
Z0454,Z0456,146.48179
Z0454,Z0683,161.75613
Z0454,Z1940,185.36448
Z0454,Z0088,118.6526
Z0454,Z0455,181.22193
Z0454,Z0682,177.11912
Z0454,Z0458,55.17789
Z0454,Z0685,166.78464
Z0454,Z0457,148.06205
Z0454,Z0684,254.77185
Z0454,Z0564,129.33384
Z0454,Z0460,186.3658
Z0454,Z0459,173.05626
Z0454,Z0686,161.61001
Z0454,Z0462,222.64635
Z0454,Z0461,202.76747
Z0454,Z0463,199.40884
Z0455,Z0472,192.88029
Z0455,Z1539,192.97101
Z0455,Z0482,216.47051
Z0455,Z0481,221.94038
Z0455,Z0492,255.34568
Z0455,Z0059,249.12342
Z0455,Z0500,162.49802
Z0455,Z0499,141.50118
Z0455,Z0433,145.90456
Z0455,Z0504,187.45532
Z0455,Z0432,104.52965
Z0455,Z0503,161.55234
Z0455,Z0005,111.44887
Z0455,Z0434,131.35651
Z0455,Z0437,211.27792
Z0455,Z0508,179.18747
Z0455,Z0436,197.27167
Z0455,Z0507,189.24957
Z0455,Z0439,90.96599
Z0455,Z1066,140.97206
Z0455,Z0510,152.11468
Z0455,Z0438,179.59987
Z0455,Z1796,252.20866
Z0455,Z0509,162.61781
Z0455,Z0512,185.34462
Z0455,Z1800,213.29323
Z0455,Z0511,172.41039
Z0455,Z1067,162.82801
Z0455,Z0514,216.21148
Z0455,Z0443,212.16469
Z0455,Z0513,203.94255
Z0455,Z1389,121.74617
Z0455,Z0556,168.24169
Z0455,Z1680,168.17491
Z0455,Z1390,116.6002
Z0455,Z0558,181.86701
Z0455,Z0454,181.22193
Z0455,Z0557,165.67288
Z0455,Z0453,61.40848
Z0455,Z0683,115.41333
Z0455,Z1940,137.4151
Z0455,Z0682,153.93191
Z0455,Z0458,215.31801
Z0455,Z0457,170.01188
Z0455,Z0460,236.53442
Z0455,Z0459,242.9369
Z0455,Z0462,231.38941
Z0455,Z0461,232.12376
Z0455,Z0464,233.12523
Z0455,Z0463,206.31983
Z0456,Z0467,165.9805
Z0456,Z0347,221.07382
Z0456,Z0036,162.37819
Z0456,Z0067,207.48258
Z0456,Z0433,248.6702
Z0456,Z0432,222.4114
Z0456,Z0435,253.4496
Z0456,Z0005,329.87951
Z0456,Z0434,149.22834
Z0456,Z1792,260.48921
Z0456,Z0437,220.56924
Z0456,Z0508,221.12072
Z0456,Z0436,178.76772
Z0456,Z1793,172.4905
Z0456,Z0507,199.48298
Z0456,Z1381,79.26081
Z0456,Z0510,208.4745
Z0456,Z0441,197.81846
Z0456,Z1065,215.92802
Z0456,Z1800,201.42742
Z0456,Z0512,149.10909
Z0456,Z0440,44.65321
Z0456,Z1382,114.76738
Z0456,Z0511,170.95139
Z0456,Z0514,111.62187
Z0456,Z0513,129.26
Z0456,Z0450,261.10129
Z0456,Z1391,92.41194
Z0456,Z0451,277.77233
Z0456,Z1390,239.47808
Z0456,Z0087,115.91555
Z0456,Z0454,146.48179
Z0456,Z0453,231.81801
Z0456,Z1392,89.28882
Z0456,Z0683,301.35817
Z0456,Z1940,327.31969
Z0456,Z0088,170.00379
Z0456,Z0455,279.86453
Z0456,Z0682,321.77653
Z0456,Z0458,91.59887
Z0456,Z0457,137.63956
Z0456,Z0460,111.71403
Z0456,Z0564,272.78031
Z0456,Z0459,87.49855
Z0456,Z0686,143.70949
Z0456,Z0462,165.14639
Z0456,Z0461,137.68198
Z0456,Z0464,193.26882
Z0456,Z0463,157.55924
Z0456,Z0465,218.11975
Z0457,Z0468,180.41878
Z0457,Z0467,190.90599
Z0457,Z1402,197.60703
Z0457,Z0470,168.24788
Z0457,Z0347,221.57738
Z0457,Z0469,188.34053
Z0457,Z0472,173.88706
Z0457,Z0471,147.37289
Z0457,Z0036,266.71619
Z0457,Z0475,203.0073
Z0457,Z1539,152.62445
Z0457,Z0502,175.08181
Z0457,Z0433,212.88471
Z0457,Z0432,164.73161
Z0457,Z0506,135.69228
Z0457,Z0434,59.7538
Z0457,Z0437,103.93929
Z0457,Z0508,91.50552
Z0457,Z0436,62.08099
Z0457,Z0507,75.57064
Z0457,Z1381,175.197
Z0457,Z0439,242.28571
Z0457,Z0510,72.26113
Z0457,Z0438,120.95927
Z0457,Z1066,195.79806
Z0457,Z1065,161.20547
Z0457,Z0509,165.53432
Z0457,Z1800,89.88494
Z0457,Z0512,27.60692
Z0457,Z0440,170.59695
Z0457,Z1382,154.0425
Z0457,Z0511,39.77534
Z0457,Z1067,209.57447
Z0457,Z0514,46.22231
Z0457,Z0513,35.66186
Z0457,Z1390,102.29948
Z0457,Z0454,148.06205
Z0457,Z0453,145.25599
Z0457,Z0456,137.63956
Z0457,Z0683,237.49535
Z0457,Z0455,170.01188
Z0457,Z0458,129.9828
Z0457,Z0460,66.64845
Z0457,Z0459,74.58864
Z0457,Z0462,78.61149
Z0457,Z0461,67.24075
Z0457,Z0464,96.57315
Z0457,Z0463,52.90511
Z0457,Z0466,149.09758
Z0457,Z0465,115.98716
Z0458,Z0467,245.3002
Z0458,Z0036,252.93048
Z0458,Z0250,261.11082
Z0458,Z0067,220.9883
Z0458,Z0433,158.0714
Z0458,Z0432,138.17012
Z0458,Z0005,245.24929
Z0458,Z0435,175.26113
Z0458,Z0434,101.60895
Z0458,Z0436,190.06669
Z0458,Z0508,220.85032
Z0458,Z1793,155.63326
Z0458,Z1381,170.21983
Z0458,Z0507,205.46898
Z0458,Z0510,197.54854
Z0458,Z0441,108.71405
Z0458,Z0512,154.36979
Z0458,Z0440,84.06842
Z0458,Z1382,194.17226
