InputID,MEAN,STDDEV,MIN,MAX
Z0662,917.08734,409.36423,37.46824,1840.57796
Z0663,928.67789,404.02208,62.36403,2019.93312
Z0664,921.85471,412.60885,33.71868,1890.69342
Z0665,906.13508,397.30624,29.83719,1815.89791
Z0666,1097.78133,521.20358,20.43128,2397.49082
Z0667,1262.38165,577.11403,42.52350,2573.41003
Z0668,1072.77604,507.83355,27.00738,2331.63626
Z0669,969.35915,441.63173,29.55480,2016.33629
Z0670,948.77854,422.31091,15.02820,1940.46050
Z0671,1024.99613,477.50635,25.68177,2123.52614
Z0672,980.81458,446.15020,16.85199,2028.34668
Z0673,990.18693,453.69659,16.05835,2047.21328
Z0674,975.10120,441.04865,8.82203,2016.44222
Z0675,986.66069,449.92339,19.79974,2044.11736
Z0676,1030.73064,481.51114,40.25100,2124.28244
Z0677,1147.97463,539.70192,29.19794,2360.77409
Z0678,1130.52777,531.26101,22.39544,2331.72407
Z0679,1126.64747,525.48177,14.86690,2321.97044
Z0680,1170.15424,548.27989,36.96347,2395.59713
Z0681,1181.17093,549.20311,39.49730,2409.90639
Z0682,1088.01226,513.48886,23.17416,2479.86575
Z0683,1087.25468,512.53397,28.36620,2469.00234
Z0684,1067.75410,501.44016,51.98458,2456.37066
Z0685,1115.79262,529.78092,43.78221,2536.30891
Z0686,1286.90530,594.76761,28.91129,2767.67306
Z0687,1379.72929,591.62554,36.67895,2613.86402
Z0688,1614.92960,614.70851,20.99071,2963.83433
Z0689,1389.38587,595.19037,40.60843,2594.69385
Z0690,1390.69717,594.63138,40.60843,2608.81797
Z0691,1346.80490,580.04189,42.21477,2617.42944
Z0692,1345.60169,583.71775,41.65623,2589.91805
Z0693,1334.23864,582.67346,37.44097,2566.00536
Z0694,1303.66254,577.62009,20.84856,2514.39503
Z0695,1309.01476,579.63583,13.70416,2511.29830
Z0696,1390.40486,592.16043,52.51624,2639.90888
Z0697,1367.63550,590.38364,36.67895,2589.88575
Z0698,1334.41459,583.75320,37.44097,2556.18502
Z0699,1351.35351,588.67532,49.64601,2554.14793
Z0700,1393.30047,591.30766,37.83242,2656.77524
Z0701,1309.57471,576.08748,35.02760,2545.26515
Z0702,1287.03566,570.23929,35.02760,2519.90010
Z0703,1209.55417,546.56081,40.63205,2426.33537
Z0704,1120.05924,514.78515,40.60743,2294.14700
Z0705,1181.85123,540.26987,28.17230,2374.24261
Z0706,1164.20178,535.32555,37.15637,2341.71081
Z0707,1300.87740,576.08055,31.23282,2519.46298
Z0708,1280.39748,571.70106,31.24727,2488.87375
Z0709,1259.97017,565.89068,29.79935,2467.25888
Z0710,1225.43263,557.05918,42.75817,2413.41735
Z0711,1240.73090,560.24230,29.79935,2444.67272
Z0712,1222.51754,554.45210,30.04499,2423.47474
Z0713,1198.05607,546.11529,28.17230,2394.31899
Z0714,1185.32963,543.26869,37.98253,2367.38945
Z0715,1159.52580,531.56599,28.54638,2346.55676
Z0716,1138.25685,524.95447,40.39096,2308.10217
Z0717,1144.25022,525.36916,28.54638,2326.45790
Z0718,1113.10249,513.91609,40.60743,2274.65198
Z0719,1201.33769,536.88600,42.39877,2437.77648
Z0720,1175.13039,527.59316,34.05978,2400.69543
Z0721,1153.09381,520.25811,34.05978,2366.78603
Z0722,1264.16585,563.02277,42.42273,2497.41538
Z0723,1354.96614,580.51593,42.21477,2634.54122
Z0724,1117.34127,508.32281,46.97539,2307.58254
Z0725,1168.71552,528.98868,50.13482,2382.24971
Z0726,1129.16663,514.91179,54.82937,2320.67578
Z0727,1162.06016,529.00460,50.13482,2364.59009
Z0728,1249.15318,549.72957,34.11987,2508.62424
Z0729,1225.25883,542.97966,34.11987,2474.65280
Z0730,1199.85163,534.04661,47.89558,2439.78413
Z0731,1053.50047,484.15083,51.66324,2189.35444
Z0732,1091.60504,494.59215,25.97271,2271.08112
Z0733,1083.69513,492.06838,26.21386,2257.08222
Z0734,1065.21309,486.50985,57.09559,2220.13084
Z0736,1124.65471,505.80784,19.09481,2325.90203
Z0737,1101.06652,497.61473,25.97271,2287.04995
Z0738,1276.04095,582.54390,29.13105,2545.12663
Z0739,1288.35936,576.03166,36.16189,2469.82316
Z0740,1331.26286,585.79947,49.64601,2515.76054
Z0741,1063.12999,500.79672,40.47810,2140.48916
Z0742,988.38642,459.03366,36.77271,2009.95590
Z0743,967.04223,444.72199,40.04095,1962.05429
Z0744,1008.18646,471.57925,28.86312,2054.60616
Z0745,1037.06792,490.46628,27.98141,2220.30514
Z0746,1036.64695,489.78607,23.12137,2233.89086
Z0747,1021.95594,481.10934,33.89068,2123.56195
Z0748,1026.22016,482.29810,24.59716,2094.79913
Z0749,1012.68596,476.08318,35.42784,2124.63679
Z0750,1142.62475,540.16015,32.28828,2382.83237
Z0751,1186.81364,554.83890,31.61481,2406.27887
Z0752,1172.56361,549.20771,32.01420,2374.73923
Z0753,1141.70412,538.62391,30.04971,2350.03143
Z0754,1123.10472,529.01051,35.65962,2276.93978
Z0755,1254.97684,577.00269,29.13105,2517.70280
Z0756,1230.12638,570.20567,33.73110,2490.55290
Z0757,1207.24971,563.24131,33.39850,2463.24927
Z0758,1185.22215,555.94266,33.39850,2436.23632
Z0759,1163.24908,548.09704,33.36672,2409.36459
Z0760,1207.88793,561.86696,31.61481,2436.06171
Z0761,1160.10700,545.82093,30.04971,2379.24061
Z0762,1154.95864,542.38907,32.01420,2342.73325
Z0763,1253.67650,571.04877,40.53817,2410.08858
Z0764,1123.10504,532.14479,32.28828,2356.33602
Z0765,1083.64491,514.46889,32.17665,2301.13031
Z0766,1074.21689,509.78860,27.79620,2296.61847
Z0767,1055.28140,499.86296,36.92009,2270.11781
Z0768,1087.30144,512.28515,32.59130,2185.67504
Z0769,1079.82878,509.94597,34.07791,2199.46127
Z0770,1071.35260,506.72794,33.71117,2204.65164
Z0771,1063.54751,503.57693,33.71117,2209.64681
Z0772,1049.39980,494.88184,33.06384,2140.35116
Z0773,1045.29685,493.51394,33.06384,2153.57416
Z0774,1043.53501,493.23288,34.71569,2170.66202
Z0775,1001.44997,469.33278,37.66994,2126.51478
Z0776,981.97065,456.14054,19.06155,2095.58545
Z0777,1026.20800,483.94717,18.46830,2210.77331
Z0778,1016.61139,478.34220,14.21484,2188.41125
Z0779,1004.61926,470.99522,30.21065,2158.34317
Z0780,995.60442,465.45506,35.16655,2093.00182
Z0781,986.03199,459.16116,28.30978,2089.51745
Z0782,976.08950,452.07781,19.06155,2076.87081
Z0783,970.02973,447.89546,27.77711,2047.45622
Z0784,979.32088,454.52639,27.77711,2057.50658
Z0785,972.23486,449.47736,27.33012,2030.59123
Z0786,970.04676,447.74661,26.44002,2009.48253
Z0787,988.84647,460.42640,29.36850,2045.38494
Z0788,1049.19709,486.63898,49.49222,2160.33525
Z0789,1037.02880,478.16724,51.66324,2151.04078
Z0790,1035.62244,481.81499,36.08894,2123.35818
Z0791,1023.39496,478.11832,36.15670,2076.08026
Z0792,1017.63201,476.07563,36.15670,2051.26852
Z0793,1247.97261,565.15353,49.15004,2425.19262
Z0794,1137.47437,528.01379,43.02233,2282.54507
Z0795,1068.70639,498.87814,30.33849,2175.69697
Z0796,1054.89262,491.59161,31.14137,2157.05635
Z0797,1278.85670,574.49004,36.16189,2446.05455
Z0798,1252.02483,567.53411,32.87721,2411.72773
Z0799,1169.88963,541.04572,30.96277,2315.80632
Z0800,1207.20828,552.73885,42.68269,2375.74065
Z0801,1133.79738,528.25574,33.81217,2259.05944
Z0802,1115.01918,520.53353,31.74223,2235.42456
Z0803,1098.31869,513.19589,31.14704,2214.15210
Z0804,1082.78123,505.91992,30.33849,2194.00852
Z0805,1115.35169,522.52043,32.01793,2210.53338
Z0806,1098.32240,515.18589,31.87934,2190.12470
Z0807,1082.31612,507.81571,31.51472,2170.80005
Z0808,1067.04438,500.35850,31.20772,2151.55356
Z0809,1052.85630,492.97463,31.20772,2133.44507
Z0810,1038.82597,485.29456,31.92153,2114.53633
Z0811,1091.75334,513.41178,32.59130,2171.79384
Z0812,1055.12652,495.77884,34.55857,2117.26402
Z0813,1040.33324,488.93772,34.55857,2094.96482
Z0814,1132.09674,524.44050,43.02233,2286.96524
Z0815,1093.43508,507.09819,32.87503,2235.53497
Z0816,1107.85340,515.49294,26.86798,2244.03039
Z0817,1079.18438,502.00519,34.78271,2204.97844
Z0818,1009.74961,466.73501,53.18174,2083.26294
Z0819,988.41411,454.09093,53.18174,2045.39899
Z0820,1023.15355,476.37188,35.86633,2091.31787
Z0821,995.80139,462.65463,36.77271,2018.35726
Z0822,997.48681,462.18318,43.66564,2038.60642
Z0823,977.84343,450.86967,44.32261,1990.00056
Z0824,1367.31168,610.25265,33.65480,2804.18896
Z0825,1330.71291,602.33907,36.63196,2749.47163
Z0826,1331.67767,602.51244,25.93167,2736.29165
Z0827,1350.79990,606.78584,25.93167,2762.11003
Z0828,1328.19372,601.77361,33.52409,2737.88445
Z0829,1305.13557,595.91739,36.63196,2717.70815
Z0830,1318.47604,598.76269,25.90770,2704.07582
Z0831,1382.72572,612.78954,28.28392,2796.60398
Z0832,1373.93236,611.52733,34.57896,2794.97148
Z0833,1332.52172,602.45496,31.01007,2730.69866
Z0834,1355.37820,607.48662,31.01007,2761.59247
Z0835,1303.42258,595.54689,21.35776,2699.61604
Z0836,1286.20927,589.81121,40.40688,2643.47799
Z0837,1219.88858,568.52415,25.69834,2504.36935
Z0838,1191.11123,560.03024,25.53248,2501.99556
Z0839,1338.78064,599.60454,49.09674,2678.00465
Z0840,1202.88958,563.07255,25.69834,2483.79692
Z0841,1196.42789,561.77103,25.62977,2501.53505
Z0842,1309.51013,596.32452,25.90770,2686.93935
Z0843,1292.90429,590.85343,42.59686,2639.95784
Z0844,1305.05493,590.60174,22.36816,2602.29493
Z0845,1319.10318,594.23183,25.44027,2630.68501
Z0846,1322.06132,598.48510,47.99410,2690.40432
Z0847,1202.33039,563.59628,25.62977,2501.62857
Z0848,1280.17085,584.99765,28.24528,2574.41117
Z0849,1249.50421,580.01663,37.48317,2620.93172
Z0850,1211.75594,567.50148,38.80119,2541.23342
Z0851,1305.98679,592.31623,42.05961,2629.36455
Z0852,1262.88044,583.97577,39.40777,2656.13330
Z0853,1208.62703,565.41926,26.20901,2501.59974
Z0854,1381.44581,578.03768,73.06622,2690.52696
Z0855,1347.10963,600.00881,32.40554,2671.55257
Z0856,1243.49670,578.05430,43.44867,2599.70158
Z0857,1298.92576,591.53120,42.05961,2634.39091
Z0858,1249.59077,577.15351,43.24739,2539.28708
Z0859,1330.52654,599.18983,50.32686,2685.05177
Z0860,1268.32608,583.06902,49.96501,2579.30134
Z0861,939.63261,393.67193,29.60769,2075.21744
Z0862,931.62766,389.95949,10.11981,2022.33242
Z0863,932.64330,389.81407,22.17393,2046.20239
Z0864,933.81735,391.43010,10.11981,2022.79757
Z0865,925.72196,385.56419,65.98952,2065.28319
Z0866,971.17526,438.33051,26.88921,2030.73866
Z0867,1014.81983,463.03232,5.59954,2125.10946
Z0868,1012.32513,461.76013,5.59954,2120.15315
Z0871,1123.61216,532.48856,56.36140,2402.97037
Z0874,1211.81087,566.49073,38.52199,2595.36432
Z0875,1333.93789,604.32032,42.12414,2774.19523
Z0876,1073.03504,505.59384,62.82442,2348.19981
Z0877,1186.35546,558.36482,25.53248,2502.62361
Z0878,1234.00576,574.95959,37.48317,2605.43569
Z0879,1156.31421,546.31889,40.30848,2472.78675
Z0880,1320.86845,600.28723,50.91114,2753.90593
Z0881,1126.52001,532.79982,43.26722,2434.79879
Z0882,1393.00390,616.56811,52.80455,2849.68071
Z0883,1184.10235,557.52927,32.47201,2508.54576
Z0884,1190.24249,559.73497,41.96194,2528.14824
Z0885,1139.56414,537.61630,41.06497,2471.66889
Z0886,1155.18550,545.52972,40.30848,2480.84065
Z0887,1227.98076,572.36442,38.52199,2615.64840
Z0888,1204.90455,564.55861,52.05330,2570.34201
Z0889,1073.43265,507.64046,45.31739,2330.80896
Z0890,1150.64672,543.10684,37.69320,2482.50696
Z0891,1007.83971,472.23695,19.90142,2181.42146
Z0892,963.28140,438.12507,39.38308,2103.47537
Z0893,1016.35096,477.40142,20.02036,2201.43526
Z0894,1223.84361,573.87173,20.98018,2612.05247
Z0895,1009.48298,472.33616,26.20678,2195.23367
Z0896,1348.36573,608.46142,45.61341,2788.58260
Z0897,996.62189,464.12951,29.43677,2165.36872
Z0898,1007.49175,469.32815,42.97865,2204.44458
Z0899,1050.27030,494.68884,37.24290,2292.61724
Z0900,992.09277,462.18423,19.87562,2141.72209
Z0901,985.58781,457.00875,25.19352,2135.51767
Z0902,983.18385,450.31830,66.81049,2165.92798
Z0903,975.51441,448.24231,39.38308,2125.85522
Z0904,1023.33963,480.35977,31.85181,2228.74281
Z0905,1025.02134,482.43975,13.54783,2221.42928
Z0906,999.88285,467.25642,19.87562,2161.58029
Z0908,938.93350,424.26250,29.12392,1972.85413
Z0909,991.18058,452.22309,19.17581,2072.12899
Z0910,996.38749,455.88755,27.14243,2079.23570
Z0911,986.17194,450.11117,19.17581,2059.09253
Z0912,941.61129,426.96065,66.44428,1913.25249
Z0913,971.57278,440.88285,26.50688,2030.22190
Z0914,973.18010,448.84067,19.89375,2096.56961
Z0915,960.28633,437.14078,39.68619,1987.59965
Z0916,933.95622,420.81436,29.12392,1945.81517
Z0917,945.15790,427.48826,58.33950,2022.94962
Z0918,974.26041,443.14881,26.50688,2034.10674
Z0919,1158.01987,515.13156,73.10631,2360.25182
Z0920,1409.17057,579.62461,57.10642,2713.02571
Z0921,942.66360,424.68221,32.84186,1956.30881
Z0922,940.85744,420.76323,23.01807,1949.91178
Z0923,927.44200,413.09694,31.19139,1912.28092
Z0924,930.96154,414.62026,14.94872,1918.42556
Z0925,936.51009,421.72237,26.52778,1935.33574
Z0926,954.76141,432.98915,26.18723,1981.97965
Z0927,951.87536,430.66454,26.18723,1978.37339
Z0928,938.40178,423.39921,26.52778,1935.87545
Z0929,947.36447,425.91703,57.21193,1971.51380
Z0930,923.29180,411.65233,24.88977,1902.39148
Z0931,903.31477,399.85974,20.96591,1826.91043
Z0932,908.93679,403.91508,17.34626,1848.47794
Z0933,908.65401,402.66578,23.63471,1853.34554
Z0934,902.27193,397.39091,21.34475,1829.08901
Z0935,892.62072,390.50958,22.23492,1765.48900
Z0936,902.00471,397.91133,20.50534,1828.37152
Z0937,897.40657,394.89861,22.60531,1789.09141
Z0938,906.69503,395.80637,49.20048,1913.64560
Z0939,887.72335,386.40046,23.01280,1750.58228
Z0940,893.48707,391.87528,16.20995,1782.43485
Z0941,898.50206,396.12578,20.96591,1806.22678
Z0942,896.94194,394.58361,20.29409,1805.25967
Z0943,883.99760,382.45386,21.74073,1735.09730
Z0944,917.09518,408.40568,13.91266,1882.11563
Z0945,902.23038,398.96028,13.38190,1811.51641
Z0946,908.64163,403.88744,17.87582,1838.42095
Z0947,935.38437,422.31696,30.43363,1907.68089
Z0948,888.63931,387.42091,24.14707,1763.93015
Z0949,920.52264,409.90560,38.46343,1919.01187
Z0950,926.63325,416.38180,30.43363,1877.55676
Z0951,892.44296,390.80116,20.29409,1784.97741
Z0952,906.92028,401.96606,15.81955,1845.62311
Z0953,902.79743,398.94272,15.81955,1830.29299
Z0954,884.56355,378.84914,29.43411,1808.67535
Z0955,924.75381,414.08493,38.46343,1906.83504
Z0956,1148.70666,543.22567,53.90170,2441.54550
Z0957,1119.35939,532.05742,25.58893,2422.46945
Z0958,928.42823,407.01709,22.96447,2028.77724
Z0959,1378.60520,606.50553,44.06395,2773.15410
Z0960,905.13829,390.05299,25.89917,1939.49733
Z0961,1142.81558,542.92012,8.94837,2468.84955
Z0962,923.66014,408.33951,67.88516,1981.79938
Z0963,941.71634,419.86054,72.80617,2056.59827
Z0964,1084.97116,514.58996,30.08736,2360.63842
Z0965,899.77052,386.31327,25.89917,1914.69306
Z0966,1132.21972,538.17980,13.35703,2448.59213
Z0967,931.05146,407.82795,43.22103,2040.58093
Z0968,1346.12922,598.32743,22.38939,2714.04452
Z0969,875.10031,371.90254,29.93358,1711.18791
Z0970,875.25410,367.94997,30.91757,1769.43401
Z0971,878.97636,373.02808,28.28856,1784.01245
Z0972,920.31861,407.46025,28.99450,1877.67234
Z0973,906.51368,398.14758,21.40255,1827.34755
Z0974,879.15056,377.24766,28.95191,1711.41711
Z0975,895.85554,393.19009,20.28773,1802.84788
Z0976,877.01160,374.27944,26.81134,1697.02350
Z0977,890.76816,388.32921,20.57543,1779.36474
Z0978,881.44450,379.37787,17.92299,1740.29310
Z0979,883.69211,382.43554,28.20146,1734.55695
Z0980,875.61744,370.20039,28.28856,1756.15742
Z0981,879.28846,376.64309,17.92299,1741.06534
Z0982,887.62886,386.21419,22.43819,1762.59972
Z0983,912.13375,402.06048,21.40255,1848.73724
Z0984,872.48920,367.12223,29.35378,1724.08527
Z0985,875.18212,372.39598,29.93358,1683.69964
Z0987,890.79525,386.92883,36.22839,1772.64859
Z0988,877.46954,373.93169,20.60171,1745.19979
Z0989,875.87050,366.07935,19.96337,1786.41246
Z0990,907.88243,401.41015,21.34475,1850.37041
Z0991,882.76415,375.35909,31.24668,1814.90533
Z0992,880.76453,377.69714,31.46442,1719.37925
Z0993,895.21410,392.01327,20.57543,1799.81944
Z0994,880.13820,376.01877,25.75883,1771.12169
Z0995,891.49058,389.58205,20.28773,1782.76978
Z0996,885.73490,383.69398,25.98858,1753.38295
Z0997,930.11337,413.51008,23.57765,1908.66317
Z0998,914.26084,402.98448,28.70693,1847.08466
Z0999,923.86504,408.81291,27.14915,1870.88866
Z1000,922.78125,408.53936,27.14915,1876.85825
Z1001,946.84923,422.70815,41.64548,1947.73281
Z1002,998.16107,455.31174,56.08708,1960.02855
Z1003,957.52234,430.29432,22.51325,1892.73556
Z1004,945.50292,422.06139,25.66714,1855.18844
Z1005,970.58290,437.34774,36.06392,1931.05873
Z1006,950.51262,424.51190,30.38492,1925.41640
Z1007,939.53462,418.00160,38.03037,1862.42466
Z1008,966.41508,436.41955,29.37183,1921.81356
Z1009,965.53730,433.79404,36.06392,1936.83477
Z1010,942.20091,419.62690,38.03037,1885.90347
Z1011,951.89135,426.40979,22.51325,1871.09073
Z1012,889.67676,382.33174,18.81595,1717.22153
Z1013,870.60246,360.80483,20.90393,1704.70719
Z1014,899.78676,391.30147,19.37980,1766.21231
Z1015,902.40443,391.66420,19.21690,1740.51498
Z1016,908.75679,397.13278,20.15619,1773.92885
Z1017,886.35274,376.58771,24.36005,1686.51260
Z1018,875.36960,364.41277,21.03883,1699.10569
Z1019,906.81604,397.13111,31.63455,1805.09204
Z1020,893.00998,373.76692,39.24549,1896.20840
Z1021,870.67558,357.34758,18.02075,1765.80792
Z1022,912.70891,399.03934,11.63243,1777.66920
Z1023,899.98702,379.46469,35.22149,1936.39929
Z1024,868.48801,361.00158,21.28711,1691.18068
Z1025,893.78497,387.30382,18.11349,1757.16458
Z1026,879.26781,365.43182,24.08906,1813.84684
Z1027,889.53347,380.46917,27.16855,1690.96212
Z1028,882.26355,372.86630,24.36005,1665.25730
Z1029,895.35481,387.39560,21.98504,1742.87445
Z1030,904.40550,382.85329,19.68689,1979.16392
Z1031,910.70836,397.24150,11.63243,1775.86778
Z1032,869.12949,362.73830,21.28711,1671.44810
Z1033,898.76703,391.65996,27.08358,1783.88751
Z1034,881.86789,366.70134,24.08906,1828.58004
Z1035,870.17747,363.58912,27.78209,1706.44048
Z1036,900.62040,393.78399,16.46858,1803.15008
Z1037,893.04389,373.30507,19.66068,1923.99914
Z1038,890.24345,383.79176,23.28277,1734.44122
Z1039,871.00221,363.86222,43.06928,1662.09538
Z1040,894.87202,389.15659,16.06277,1777.05326
Z1041,892.83890,384.60270,19.20600,1722.17487
Z1042,909.11132,386.76567,20.70995,1999.31648
Z1043,919.72157,404.53673,21.11621,1787.61889
Z1044,884.46178,367.75224,31.49932,1837.51090
Z1045,924.99881,407.97769,23.65085,1812.48930
Z1046,899.93499,379.04887,18.66486,1961.84627
Z1047,1012.37948,468.75118,27.85085,2227.95203
Z1048,890.16608,378.80524,28.15966,1713.16066
Z1049,910.92116,398.11514,12.09187,1763.62716
Z1050,874.91483,362.57065,24.84096,1723.91511
Z1051,919.25575,405.01478,15.85970,1824.98848
Z1052,871.19523,356.25616,15.54956,1793.35442
Z1053,896.28784,375.98893,18.66486,1943.61462
Z1054,870.84271,365.94629,27.35374,1669.09157
Z1055,919.79356,403.61715,26.76859,1811.54767
Z1056,886.29105,379.47654,18.81595,1706.24689
Z1057,917.88582,402.85958,18.20598,1793.25242
Z1058,880.68961,375.49637,33.20861,1697.63499
Z1059,914.73484,401.91248,15.85970,1809.74007
Z1060,927.96422,410.51089,42.14522,1831.32293
Z1061,889.77215,384.60273,24.66672,1750.83103
Z1062,927.27181,410.45663,40.57768,1862.51409
Z1063,877.78544,365.43670,24.94951,1804.64959
Z1064,896.81066,389.40215,18.11349,1763.09362
Z1065,1244.25983,571.09057,75.27308,2584.44149
Z1066,1079.86652,508.89997,21.91282,2361.68829
Z1067,1079.62924,509.11896,21.91282,2350.69469
Z1068,1049.86209,493.04127,32.19956,2273.41282
Z1069,1370.31017,625.02037,37.34903,2675.82884
Z1070,1020.75295,473.87472,34.06870,2119.88539
Z1072,1044.44095,476.17493,42.39815,2165.14265
Z1073,1463.92692,641.67855,13.87497,2797.33813
Z1074,1178.80886,558.54902,32.52808,2410.92104
Z1075,1222.62949,577.68039,47.49788,2475.18401
Z1076,1015.66992,470.60424,14.30616,2064.20749
Z1077,1660.89487,669.36523,23.11468,3021.48356
Z1078,1660.76598,670.19843,24.44004,3017.55077
Z1079,1626.81306,668.13811,26.77532,2976.16157
Z1080,1570.70557,662.29869,28.30823,2918.50526
Z1081,1348.51269,620.62026,21.78238,2634.28936
Z1082,1365.87233,623.86890,19.00871,2649.13594
Z1083,1380.60404,628.64734,24.06433,2675.27452
Z1084,1346.14086,619.46666,14.62731,2627.24362
Z1085,1366.67965,624.73918,17.66974,2653.64949
Z1086,873.89973,355.95863,20.22974,1844.08365
Z1087,1005.19993,438.32299,34.66625,2064.44665
Z1088,899.06828,369.70113,19.21848,1991.95684
Z1089,907.27118,379.98833,10.66306,1869.16136
Z1090,1025.41630,466.34949,42.39815,2128.83825
Z1091,942.83382,399.63161,20.36103,1992.20236
Z1092,988.72293,453.19677,32.69136,2034.39502
Z1093,912.03238,377.26674,2.98686,2001.39557
Z1094,927.37949,389.71797,26.79247,1969.06951
Z1095,933.98381,412.38835,22.82191,1884.80481
Z1096,928.95992,394.72676,36.54686,1910.46192
Z1097,1018.32581,450.79944,17.87231,2084.49235
Z1098,949.34236,401.04477,50.62027,2042.03622
Z1099,967.21522,437.72392,14.01059,1966.58721
Z1100,990.12521,433.45295,20.31939,2019.78651
Z1101,911.15142,390.68999,29.69712,1824.19981
Z1102,935.19469,396.07849,30.73394,1961.59754
Z1104,989.00281,452.32309,3.84797,1992.43692
Z1105,987.76553,451.54787,3.84797,1990.86487
Z1106,923.72159,384.75114,23.58058,2016.19003
Z1107,912.38338,377.50447,2.98686,2001.03205
Z1108,920.74460,387.91125,23.36568,1916.68006
Z1109,982.36520,439.88414,14.25461,2034.31527
Z1110,1037.89208,482.09878,68.84649,2080.57867
Z1111,1017.19190,446.55979,35.36938,2068.17435
Z1112,1053.23608,494.82787,28.05007,2156.15332
Z1113,890.31161,364.26768,40.82397,1953.43668
Z1114,982.13902,428.15134,20.31939,2000.79524
Z1115,970.88101,427.96208,21.00026,1997.40448
Z1116,895.42298,370.94833,16.71402,1858.62781
Z1117,895.79649,370.46743,16.71402,1873.27476
Z1118,973.32435,428.20913,21.00026,1999.41374
Z1119,1006.79506,464.59751,23.40268,2041.33073
Z1120,872.11982,355.82738,23.84545,1815.63431
Z1121,993.64496,430.37893,34.66625,2063.21026
Z1122,907.71811,389.31744,29.04445,1808.04375
Z1123,936.83742,395.56397,20.36103,1987.48540
Z1124,986.17689,435.37306,33.95136,2026.74472
Z1125,1000.82493,461.63528,42.46611,2052.65822
Z1126,916.56976,382.53157,1.96930,1952.09646
Z1127,947.07380,416.08869,11.34152,1942.99488
Z1128,943.85065,413.30720,11.34152,1933.32766
Z1129,886.42740,373.40791,44.14884,1706.20227
Z1130,916.31215,387.50884,11.28246,1865.61454
Z1131,1004.29547,441.40133,32.10546,2049.48833
Z1132,918.10677,387.25481,23.36568,1893.79251
Z1133,1005.23102,453.28059,32.07598,2084.56423
Z1134,1021.31875,474.35220,14.30616,2078.22972
Z1135,1044.51176,489.23276,21.60092,2133.04696
Z1136,1060.06663,497.81973,33.95639,2156.72899
Z1137,1000.76253,448.23212,32.07598,2070.13878
Z1138,897.64046,382.25843,47.95367,1762.23684
Z1139,1036.83152,484.27023,21.60092,2113.52551
Z1140,1065.26776,499.10930,4.09706,2148.15399
Z1141,1063.24847,498.06604,4.09706,2145.20960
Z1142,901.38143,371.79715,3.88178,1936.40837
Z1143,902.06564,372.28463,3.88178,1936.84759
Z1144,898.85008,370.02880,13.63118,1933.37801
Z1145,1300.65107,606.15182,23.65304,2581.07455
Z1146,1278.25231,599.15447,26.05170,2538.79295
Z1147,1264.90983,594.74555,30.24704,2528.61438
Z1148,1282.35234,599.90524,24.49181,2539.60445
Z1149,1309.83469,608.44224,23.65304,2595.39193
Z1150,1333.06679,616.23488,18.09418,2612.88631
Z1151,1199.37877,568.78905,30.41443,2416.27472
Z1152,1133.74217,541.12029,22.43897,2329.07895
Z1153,1146.31957,546.41268,21.17951,2356.24473
Z1154,1149.15947,548.53864,17.20284,2357.06945
Z1155,1089.74252,516.73578,42.03205,2255.72562
Z1156,1128.81352,537.52974,25.04590,2327.57012
Z1157,1152.89779,550.39166,17.61520,2358.20992
Z1158,1117.39198,532.34609,17.34169,2294.16198
Z1159,1141.98372,544.56623,19.11357,2332.85619
Z1160,1120.62777,534.30146,22.43897,2307.19082
Z1161,1162.04607,554.53891,21.28995,2376.72768
Z1162,1158.39048,549.95202,28.19933,2343.79498
Z1163,1147.86129,547.65623,17.20284,2356.84594
Z1164,1150.52384,549.31044,17.61520,2356.91891
Z1165,1107.17885,526.03895,37.81586,2289.77382
Z1166,1161.28037,552.55837,21.13082,2381.96606
Z1167,1154.38540,550.80933,15.79244,2356.55509
Z1168,1149.84193,547.03873,28.19933,2336.47764
Z1169,1124.39706,536.26428,11.93439,2309.63668
Z1170,1138.30629,542.31988,19.11357,2323.11159
Z1171,1220.23728,570.70559,16.77944,2473.44331
Z1172,1525.88132,652.21054,35.75237,2871.25166
Z1173,1452.67940,639.50263,13.87497,2783.60420
Z1174,1323.54946,605.03622,39.09194,2618.60910
Z1175,1185.33563,558.07217,17.33293,2421.06389
Z1176,1198.90661,525.75407,12.89071,2384.56748
Z1177,1128.94273,506.23621,35.48032,2292.28431
Z1178,1144.67660,520.82248,21.31889,2334.32063
Z1179,1178.41687,527.57654,59.90119,2375.48933
Z1180,1508.44224,647.91246,29.80398,2851.23360
Z1181,1483.99553,645.84227,27.08319,2821.35491
Z1182,1125.80734,534.33146,16.64025,2324.63232
Z1183,1145.19054,518.65358,21.31889,2330.85247
Z1184,1108.84963,508.10428,41.03160,2280.18547
Z1185,1261.42872,544.92189,22.39121,2477.04750
Z1186,1519.45594,643.06900,24.74448,2863.73897
Z1187,1513.31720,644.44406,26.40923,2857.00678
Z1188,1522.79363,641.23486,16.22698,2866.86071
Z1189,1143.49149,509.25018,35.48032,2308.51901
Z1190,1245.78278,541.43514,22.39121,2456.97874
Z1191,1220.09825,574.26697,18.45440,2473.57761
Z1192,1143.08036,543.88943,19.67974,2352.78551
Z1193,1122.61269,509.12642,37.25484,2294.00851
Z1194,1159.56327,550.89212,21.13082,2380.20497
Z1195,1521.56313,647.87639,29.80398,2866.95141
Z1196,1139.27488,520.95795,20.05598,2329.58476
