InputID,MEAN,STDDEV,MIN,MAX
Z0000,208.04070,80.55104,65.92790,370.09264
Z0001,204.53722,65.85550,59.98824,319.28903
Z0002,145.17888,53.87799,19.48812,271.57942
Z0003,97.17019,31.94768,41.01559,162.55488
Z0004,168.86413,67.50962,35.16591,284.75304
Z0005,178.89854,62.64096,32.98045,291.02755
Z0006,118.21158,38.32070,37.78522,190.40115
Z0007,153.49899,51.80834,41.66157,241.48494
Z0008,185.87451,62.97483,58.51804,290.72066
Z0009,153.61867,39.68789,66.31911,228.89800
Z0010,239.12129,87.42711,60.26203,387.37244
Z0011,261.20314,92.59154,60.26203,426.02609
Z0012,225.92457,86.22569,55.45345,381.23954
Z0013,209.94525,81.87902,60.79938,348.91294
Z0014,265.42993,77.17709,104.25625,387.52830
Z0015,153.90503,51.32943,62.31768,258.51989
Z0016,154.45910,75.69465,1.64552,317.45238
Z0017,154.85908,75.85890,1.64552,318.89040
Z0018,160.86511,77.45208,24.34007,317.82917
Z0019,252.71697,92.72930,59.67107,412.64224
Z0020,179.53932,62.11610,63.24224,304.86448
Z0021,182.92287,59.95725,2.01183,300.54267
Z0022,183.18936,60.13023,2.01183,300.35521
Z0023,130.00227,54.02270,51.42531,253.52096
Z0024,158.10478,51.88414,3.98151,267.73817
Z0025,156.15320,51.10014,3.98151,264.73243
Z0026,158.16771,67.45152,5.46752,277.70584
Z0027,142.67495,53.11941,21.79870,229.06873
Z0028,269.65786,94.42614,72.67962,461.70552
Z0029,309.53134,98.28254,73.22438,521.37718
Z0030,113.40668,41.81047,42.06453,210.38644
Z0031,137.87655,43.85366,50.38023,232.10276
Z0032,117.75851,32.39575,44.29625,186.14875
Z0033,202.37887,64.15875,49.20347,310.48559
Z0034,149.37568,48.66514,46.02396,231.77523
Z0035,150.60065,58.90600,43.16875,263.35489
Z0036,269.24936,72.98174,92.64689,430.68575
Z0037,239.91795,79.06867,55.45345,391.60509
Z0038,154.08401,53.81514,58.73422,259.63292
Z0039,144.66448,44.43862,56.96255,243.13624
Z0040,197.90724,71.61345,33.93688,311.78677
Z0041,135.66762,35.81271,58.68074,202.09638
Z0042,109.73102,35.91055,37.76168,183.90233
Z0043,117.47136,51.94180,29.84006,229.10687
Z0044,105.78622,44.68484,29.84006,212.49059
Z0045,106.73780,44.11567,34.79718,216.20302
Z0046,126.13715,60.42245,26.57581,247.30676
Z0047,102.40100,39.67152,28.84757,199.44761
Z0048,139.25936,41.52878,60.87699,225.10211
Z0049,144.58261,41.42918,55.86195,224.75990
Z0050,134.12544,45.04421,37.76640,217.48067
Z0051,138.91666,44.29286,37.76640,219.25512
Z0052,143.78127,37.16315,61.19564,229.88256
Z0053,132.15834,50.39861,37.05982,230.89252
Z0054,126.89109,55.81104,33.61828,235.46437
Z0055,125.43193,50.23358,33.61828,234.86791
Z0056,128.85620,44.11668,36.80601,215.50748
Z0057,131.25383,45.31093,36.80601,208.01682
Z0058,140.73280,49.98715,43.36584,226.48133
Z0059,136.82618,59.05842,31.34393,246.98440
Z0060,178.63537,52.48171,27.74783,279.96417
Z0061,142.96911,38.10693,67.01715,213.48071
Z0062,142.04908,44.18147,59.36252,228.47300
Z0063,126.79643,56.38152,27.71554,225.09180
Z0064,114.08915,60.23842,14.88757,239.87288
Z0065,142.60072,51.81451,32.80506,224.54298
Z0066,150.64513,49.11749,57.88064,247.10481
Z0067,205.26766,59.96719,80.84615,319.58751
Z0068,138.90746,50.81200,44.61181,244.33264
Z0069,168.05471,49.67310,49.05410,263.31887
Z0070,194.32069,76.60118,32.93787,323.32713
Z0071,190.47219,54.29664,77.02510,278.16198
Z0072,140.82822,41.33915,31.82471,226.38440
Z0073,178.83964,41.13032,88.40654,288.02759
Z0074,134.68646,39.40495,54.03942,230.74577
Z0075,137.56847,55.65606,31.31685,256.47531
Z0076,193.52226,68.48703,74.21954,313.73868
Z0077,222.40482,68.29486,51.26796,340.28160
Z0078,146.92229,50.81268,39.62221,247.26121
Z0079,155.56322,46.62550,64.06533,256.14809
Z0080,145.78795,65.66940,19.12475,264.91144
Z0081,147.97981,64.69476,26.17382,273.01488
Z0082,166.57855,64.62000,39.96259,297.65489
Z0083,133.97881,61.79404,26.17382,257.30131
Z0084,125.48467,58.14952,24.78612,241.29292
Z0085,148.73311,65.07872,11.73782,275.46014
Z0086,201.64801,89.74859,59.15523,380.43756
Z0087,212.87108,80.56888,31.21933,340.59035
Z0088,190.92958,60.57487,69.59731,307.11915
Z0089,166.72834,48.27482,74.14913,255.70744
Z0090,147.39870,58.32828,25.02198,264.60263
Z0091,205.25819,53.95366,91.73156,300.35511
Z0092,171.35364,62.09096,51.67378,264.89979
Z0093,183.93638,63.63239,38.70605,287.66736
Z0094,192.38517,75.49846,46.27040,307.61801
Z0095,175.89802,64.56589,46.95315,274.27467
Z0096,203.40201,69.51986,59.27117,319.41823
Z0097,215.35454,72.08436,58.07836,333.16343
Z0098,196.25961,69.27189,24.46989,312.81374
Z0099,175.69483,50.82190,55.98138,258.18385
Z0100,186.70079,58.61485,55.98138,272.63396
Z0101,165.49025,50.26380,41.59856,256.52244
Z0102,219.07419,63.18382,38.97195,327.31349
Z0103,179.89069,39.11624,92.11677,273.66390
Z0104,159.08158,51.92938,46.95315,246.68408
Z0105,154.22344,45.58943,50.44305,237.87993
Z0106,154.77033,55.63710,23.21974,243.89747
Z0107,148.18917,53.20432,23.21974,231.58338
Z0108,153.75807,55.79551,32.62507,237.22111
Z0109,140.55783,47.62922,39.76238,226.31278
Z0110,138.85768,47.87334,44.00167,226.02801
Z0111,140.55600,44.84327,50.44305,236.89592
Z0112,157.15198,48.52421,59.16398,245.31980
Z0113,145.00248,44.79540,47.66343,231.53186
Z0114,136.81414,47.92718,30.89447,227.71201
Z0115,136.34461,54.20352,26.99837,235.20186
Z0116,132.31295,54.97771,23.61395,229.87793
Z0117,123.96914,48.09202,29.56808,206.35603
Z0118,128.47850,39.24260,45.61205,210.30042
Z0119,143.73848,62.94522,28.37199,241.52847
Z0120,148.70000,52.44115,49.92361,244.37815
Z0121,145.05478,43.54974,50.27595,240.38638
Z0122,128.21283,39.71384,51.70813,211.98337
Z0123,204.89439,59.07053,55.27376,307.83806
Z0124,136.22224,58.04666,26.22642,249.74000
Z0125,153.61524,47.53347,50.27595,237.96679
Z0126,181.13527,61.89661,8.86261,283.94265
Z0127,175.98765,78.82129,37.39963,311.36156
Z0128,196.60094,64.86847,46.92727,326.99708
Z0129,205.60836,74.35901,12.67325,345.35670
Z0130,210.57081,78.38185,12.67325,357.18850
Z0131,204.87573,66.07774,64.50616,342.22839
Z0132,153.40386,51.51705,62.46260,264.58971
Z0133,146.54203,61.66178,24.27553,246.73673
Z0134,129.85473,34.51523,47.49788,202.40931
Z0135,155.51810,58.28177,5.44572,256.09073
Z0136,182.89619,54.52983,72.98725,292.87235
Z0137,189.54824,56.03665,74.06368,293.55670
Z0138,210.09072,68.13258,54.97903,334.59338
Z0139,220.19276,78.05350,54.97903,355.28056
Z0140,173.85586,43.45557,72.28124,257.29200
Z0141,125.02663,46.77373,27.40260,214.93108
Z0142,130.82746,55.86400,45.29339,246.58392
Z0143,176.58382,60.04089,8.86261,272.06680
Z0144,250.64701,69.54467,101.89655,361.75918
Z0145,220.35399,71.89864,74.77452,326.87946
Z0146,137.49630,51.22991,26.62132,220.16232
Z0147,135.93434,45.87690,48.96509,212.86046
Z0148,142.26538,37.86638,30.41443,220.11457
Z0149,101.12498,38.64480,28.75325,171.84543
Z0150,100.11272,39.75431,21.51458,170.82809
Z0151,102.60939,39.87940,10.03572,170.82809
Z0152,107.99268,37.77578,13.69701,168.77508
Z0153,105.17489,30.14334,38.08389,170.02864
Z0154,100.69151,30.31505,33.26655,153.97270
Z0155,105.39641,34.85714,39.76493,168.77438
Z0156,100.62285,39.40854,26.21544,174.82298
Z0157,110.34220,35.87746,34.87130,173.49172
Z0158,109.96277,35.33062,34.87130,179.53160
Z0159,112.59122,45.98391,26.08343,184.36736
Z0160,100.43473,40.15159,25.90921,163.69568
Z0161,108.05598,41.69772,22.23719,187.67549
Z0162,194.32374,78.97683,40.40692,339.45618
Z0163,174.34076,82.47281,40.40692,320.82652
Z0164,179.86065,79.49665,45.51794,322.47956
Z0165,170.17907,66.97189,41.94790,303.04336
Z0166,247.32280,104.61938,80.91615,466.57262
Z0167,271.79318,132.30491,42.17150,523.67972
Z0168,283.01924,136.95687,44.83656,565.17424
Z0169,285.55536,140.10334,42.17150,546.78388
Z0170,315.48309,154.04410,32.05078,558.92805
Z0171,311.72054,149.69235,31.79716,544.20573
Z0172,368.29967,164.07889,31.70663,600.24932
Z0173,287.38654,139.21106,45.50263,522.41391
Z0174,289.87580,134.38691,54.09625,512.84003
Z0175,379.96957,159.77837,31.70663,602.69647
Z0176,417.22259,169.32581,44.76116,692.15497
Z0177,215.12637,98.44762,29.05185,417.87231
Z0178,197.07637,97.65495,8.46099,407.98435
Z0179,199.70803,98.29506,17.93109,420.31572
Z0180,195.77247,96.51169,8.46099,402.04229
Z0181,202.87224,97.19722,5.46547,442.61137
Z0182,186.68433,75.18678,46.40140,338.86378
Z0183,191.00114,84.60588,54.73493,379.29769
Z0184,189.77046,85.00864,46.40140,368.66892
Z0185,220.01174,106.18968,58.80393,505.05172
Z0186,198.73742,74.03843,12.27574,331.84170
Z0187,201.23722,71.77105,12.27574,323.70414
Z0188,178.91823,56.20825,60.51883,265.75026
Z0189,144.82242,54.88821,7.24335,239.58061
Z0190,114.65693,42.51199,9.47403,189.24518
Z0191,111.48411,43.36223,22.26671,192.79654
Z0192,104.01601,44.08674,22.26671,193.10922
Z0193,116.40798,43.89310,11.70713,180.93238
Z0194,138.59770,41.98655,30.24704,208.46886
Z0195,149.97949,47.06373,39.09194,245.76840
Z0196,136.81029,58.33799,22.59141,237.85041
Z0197,131.33682,56.76779,19.92659,229.62461
Z0198,137.81297,59.34589,19.92659,232.41945
Z0199,209.80840,62.43887,58.87990,322.01451
Z0200,169.58409,65.05076,45.85534,296.01902
Z0201,163.44124,74.32150,16.25606,314.26975
Z0202,185.53884,62.69790,42.25085,320.38603
Z0203,197.37520,63.81755,42.25085,307.91806
Z0204,213.13869,71.13638,62.66222,332.47448
Z0205,147.98779,42.21897,47.76725,227.19955
Z0206,195.10132,96.00590,32.02443,378.88962
Z0207,243.69990,80.48260,81.67290,409.53539
Z0208,195.69512,82.73196,56.32203,363.69541
Z0209,291.62468,52.11405,153.69048,392.00159
Z0210,237.08697,116.85054,26.15424,491.63320
Z0211,239.17991,122.66068,26.15424,517.06206
Z0212,243.03069,118.07660,29.71310,507.75819
Z0213,267.82886,58.22578,97.27455,398.73494
Z0214,262.75291,121.36848,53.21418,498.18602
Z0215,222.66729,65.37570,66.48647,362.00796
Z0216,213.44629,62.56995,58.52260,339.22943
Z0217,180.82877,77.12036,23.84615,356.12044
Z0218,181.01526,75.21136,46.48307,330.18281
Z0219,185.74760,76.14919,22.95779,364.34662
Z0220,215.95094,90.57976,47.87911,391.98003
Z0221,225.25475,90.34697,38.35130,412.07288
Z0222,210.51363,87.62915,8.56538,391.96822
Z0223,184.79026,95.04280,18.21529,373.35602
Z0224,193.65717,104.25808,18.82405,383.36193
Z0225,179.19627,99.76297,16.69127,369.06833
Z0226,197.15181,108.90818,18.82405,415.11761
Z0227,178.90252,97.71332,24.27543,378.73938
Z0228,181.32709,103.78211,18.53367,397.36979
Z0229,163.75798,78.80787,49.10547,337.27274
Z0230,168.41491,91.19871,26.41453,378.70571
Z0231,170.91359,89.37584,18.63819,355.60033
Z0232,174.64548,87.06626,18.63819,350.33502
Z0233,171.58256,81.84246,20.02020,337.71366
Z0234,157.83641,63.82179,0.59166,298.87335
Z0235,157.84113,63.97169,0.59166,299.39977
Z0236,169.84320,71.48962,17.86410,313.48885
Z0237,177.24641,58.94364,50.00060,274.92963
Z0238,172.66447,57.64270,49.03140,278.61779
Z0239,170.49122,59.18698,24.63529,293.38631
Z0240,166.96268,58.78947,24.63529,288.57134
Z0241,166.96248,66.29011,17.86410,301.19509
Z0242,298.77360,90.44094,88.53114,469.75265
Z0243,201.10398,79.48366,15.02248,335.57864
Z0244,203.23049,83.39060,15.02248,360.40061
Z0245,199.79181,71.61866,38.48142,301.12346
Z0246,187.49669,70.91674,11.36890,323.80027
Z0247,187.57793,67.42109,11.36890,299.38940
Z0248,179.86967,54.04218,70.77731,289.44281
Z0249,138.60343,51.31920,37.34903,233.51196
Z0250,180.85795,70.76364,45.87866,310.23015
Z0251,120.77068,47.77168,36.30569,221.76461
Z0252,169.29835,57.07518,57.55931,275.43395
Z0253,171.45289,70.33841,54.22322,320.74226
Z0254,168.28251,55.42705,49.69072,264.87026
Z0255,172.77315,44.73597,58.46518,259.29706
Z0256,168.13859,50.09904,65.24112,263.51668
Z0257,144.44538,66.47201,22.85773,270.08024
Z0258,149.84250,74.62208,6.80394,286.60458
Z0259,141.44140,74.26372,20.65480,282.08615
Z0260,139.43708,72.04781,19.96417,273.20139
Z0261,151.21500,54.78638,18.91306,258.82044
Z0262,151.03035,51.39162,29.79942,246.24681
Z0263,142.22445,50.19919,49.16441,233.62211
Z0264,139.83378,43.26315,26.88921,222.40588
Z0265,133.44930,65.73225,34.26479,255.93502
Z0266,132.18252,52.57506,31.52752,249.37739
Z0267,131.58528,58.28674,30.76011,259.59784
Z0268,135.10466,51.00717,30.76011,237.97385
Z0269,133.49236,60.50551,28.98976,244.83035
Z0270,135.29975,68.02829,21.23367,253.95818
Z0271,159.25209,75.40966,12.62823,302.57897
Z0272,165.45151,77.92797,16.34910,303.01961
Z0273,168.86549,79.45842,16.34910,313.48885
Z0274,154.21217,68.52874,19.71755,265.75026
Z0275,160.93112,77.03119,11.34797,312.59969
Z0276,158.41106,72.67295,12.62823,294.38251
Z0277,163.12515,77.06461,11.34797,319.74310
Z0278,162.98803,52.09866,47.09331,255.73607
Z0279,154.70859,57.00430,17.38845,260.36445
Z0280,158.09165,59.04210,17.38845,261.62774
Z0281,172.03621,61.41451,15.60178,275.37758
Z0282,157.40048,52.84388,44.69818,249.91303
Z0283,153.36820,61.16829,17.49231,271.15281
Z0284,147.12059,53.56464,25.42945,264.59291
Z0285,147.03933,55.22066,25.42945,269.23957
Z0286,151.94526,60.88562,17.49231,259.88055
Z0287,150.04473,64.24017,32.27688,278.83722
Z0288,153.94481,62.48469,7.47815,268.10822
Z0289,153.73945,62.93115,16.34632,275.41460
Z0290,154.21091,62.11413,7.47815,261.35800
Z0291,144.87816,45.12800,64.04445,245.47261
Z0292,158.86272,63.73650,21.84005,276.48332
Z0293,166.51940,67.54919,25.19169,286.55785
Z0294,145.46902,59.69507,37.69298,273.95316
Z0295,171.19189,54.39911,42.75089,275.76378
Z0296,169.63167,60.73025,56.03480,280.62813
Z0297,171.68474,52.02604,60.65013,275.34888
Z0298,188.07923,64.75015,49.24053,292.34686
Z0299,185.76170,58.06080,49.24053,276.45129
Z0300,158.11625,46.24658,37.88701,253.03203
Z0301,168.51809,58.05399,17.49823,262.18738
Z0302,164.40525,53.79288,17.49823,259.72486
Z0303,149.19925,43.97672,59.02448,235.45719
Z0304,133.45015,49.14065,46.74340,246.88199
Z0305,138.80107,57.44337,0.97727,256.70409
Z0306,138.94341,57.17332,0.97727,255.89184
Z0307,171.07404,56.97095,55.87208,270.83537
Z0308,168.63945,55.58708,32.17316,257.77654
Z0309,158.60070,54.37321,17.63387,250.04091
Z0310,163.16496,55.57334,17.63387,255.68384
Z0311,163.00516,54.69992,23.52106,255.64783
Z0312,179.92613,50.42303,87.83917,261.73016
Z0313,154.28693,52.97793,58.69671,257.01192
Z0314,150.72856,51.83103,38.91624,240.58653
Z0315,144.85971,49.62880,38.91624,232.48053
Z0316,171.55026,51.05103,53.59912,275.41460
Z0317,152.88303,69.28860,26.77203,288.99119
Z0318,161.75819,70.81429,14.09779,301.46562
Z0319,159.89175,68.31161,14.09779,276.65125
Z0320,159.66993,63.34385,23.43324,282.38939
Z0321,154.83046,72.68721,14.66393,285.22446
Z0322,156.05751,56.08500,43.89395,258.52639
Z0323,142.98249,64.65491,41.86904,263.09635
Z0324,137.28272,68.11954,25.51069,265.47809
Z0325,137.46981,72.95181,15.68249,266.43257
Z0326,135.57130,70.32197,16.16733,250.67075
Z0327,132.94313,64.14915,17.95327,229.08656
Z0328,133.23730,65.54157,17.95327,261.83346
Z0329,137.86648,61.57603,22.79342,260.59524
Z0330,137.92721,58.60243,17.71175,227.53005
Z0331,142.11544,74.93739,19.66297,276.06509
Z0332,199.36111,91.78654,32.08981,403.80387
Z0333,212.00121,91.41627,42.02679,382.97973
Z0334,223.33108,96.54539,34.39725,366.47781
Z0335,237.47030,96.30637,34.39725,378.48363
Z0336,220.79419,106.58364,29.41380,411.71119
Z0337,244.91159,109.98877,36.75349,429.02300
Z0338,186.10549,85.47150,33.94855,344.18561
Z0339,190.76127,87.33238,33.94855,330.85351
Z0340,204.71188,88.98890,44.80242,369.18051
Z0341,197.98691,83.18665,24.55851,338.17646
Z0342,200.98981,78.95776,34.32420,336.24320
Z0343,139.60421,48.30500,40.40688,220.45541
Z0344,186.18537,80.54805,26.02288,374.12180
Z0345,205.82280,65.38929,80.43659,321.61454
Z0346,223.02294,56.18921,69.52087,324.82743
Z0347,205.05857,57.05711,57.78101,314.88298
Z0348,219.99777,82.39698,51.26796,363.08278
Z0349,177.75526,81.15198,11.47179,315.92944
Z0350,139.36133,62.56467,19.77370,258.40847
Z0351,138.06228,61.22760,19.77370,254.82550
Z0352,151.09171,67.80252,19.64823,288.74485
Z0353,146.61024,67.72575,19.64823,283.64943
Z0354,123.88657,40.61410,30.39995,195.99082
Z0355,132.05937,35.12441,67.14214,205.56005
Z0356,139.45044,58.17034,7.39899,254.26208
Z0357,183.03275,80.31967,53.15534,358.46238
Z0358,193.49059,89.43042,14.09348,364.74421
Z0359,167.55828,66.75857,27.38463,313.92611
Z0360,166.63398,62.36108,30.86641,280.52534
Z0361,166.26291,66.31827,27.38463,310.31788
Z0362,175.63190,66.70683,54.11906,308.38402
Z0363,186.35833,71.72770,54.11906,301.90557
Z0364,195.66922,71.83835,50.64244,310.69876
Z0365,195.83207,70.49459,50.64244,335.81655
Z0366,209.45035,69.54723,51.89429,342.52280
Z0367,183.81376,73.93211,38.92781,318.75907
Z0368,194.67042,78.21547,47.01065,328.49912
Z0369,151.99465,66.73422,30.74275,291.40941
Z0370,146.50076,69.70317,30.74275,298.61454
Z0371,171.94622,72.82950,44.12858,336.38441
Z0372,141.02672,73.62220,28.85790,295.55538
Z0373,152.86729,77.37842,28.85790,321.46663
Z0374,150.06657,79.52575,29.79308,311.89214
Z0375,166.61508,81.41161,29.79308,322.08898
Z0376,138.03151,72.76548,30.00849,276.79358
Z0377,185.87902,70.74154,39.42427,312.98861
Z0378,167.10909,73.22219,31.41761,300.74223
Z0379,151.25976,70.97686,30.38590,292.10790
Z0380,143.54020,72.10940,41.44117,307.68591
Z0381,141.14826,65.38290,30.38590,262.91507
Z0382,164.92468,72.75691,24.57468,296.55475
Z0383,150.01267,61.44101,30.73959,264.71055
Z0384,152.72849,54.40630,42.77223,250.68087
Z0385,148.63416,59.94843,19.77939,250.06357
Z0386,143.57498,60.67569,26.78504,246.86047
Z0387,139.90455,62.46625,26.71008,252.78805
Z0388,135.60984,62.62916,26.71008,250.76798
Z0389,134.30111,66.25485,27.02304,276.49305
Z0390,132.88899,66.28620,22.43476,256.88084
Z0391,134.12477,65.24386,25.55339,258.80043
Z0392,135.43426,61.36981,27.62507,255.24059
Z0393,136.29674,56.11438,27.65777,243.99514
Z0394,139.44399,54.38127,27.57761,247.96800
Z0395,142.04454,52.01747,27.57761,246.86047
Z0396,198.07989,68.20946,35.48299,311.62021
Z0397,159.01092,56.40873,39.09396,262.05978
Z0398,138.92480,46.42343,38.65003,232.70313
Z0399,185.88962,78.56357,25.84103,320.49984
Z0400,170.65454,77.36520,40.25678,344.15892
Z0401,147.08531,63.82533,35.42179,267.99440
Z0402,132.52870,48.76736,36.73555,238.93618
Z0403,148.86815,60.39016,39.00933,274.96066
Z0404,158.10743,69.35900,36.52828,301.76196
Z0405,161.16800,74.57817,35.42179,320.40580
Z0406,180.35444,79.39223,35.57239,327.50427
Z0407,199.43423,81.54293,56.30997,361.46023
Z0408,182.54868,71.33285,56.00787,351.34588
Z0409,130.63535,52.88220,28.28392,267.44762
Z0410,138.03004,54.27120,32.20661,240.88938
Z0411,160.44443,64.85701,37.08064,297.33177
Z0412,174.18156,65.59321,37.08064,304.23124
Z0413,185.67862,70.79097,48.14436,304.55350
Z0414,190.61945,71.53458,49.05386,326.20938
Z0415,176.56465,73.21079,37.59855,305.84581
Z0416,160.06801,68.07802,37.38008,301.64955
Z0417,147.48406,64.36425,31.97967,287.15659
Z0418,141.62546,59.96065,31.97967,263.06267
Z0419,139.20768,61.01597,34.57896,273.84992
Z0420,155.44919,64.77435,49.22915,282.41859
Z0421,202.36129,63.06475,67.88071,314.38305
Z0422,207.90746,61.72095,55.84822,328.23087
Z0423,180.55858,61.07778,62.20148,296.17577
Z0424,202.96620,67.38452,55.84822,333.19161
Z0425,151.88252,66.36742,31.48686,288.98188
Z0426,165.38081,71.94049,34.09536,308.82378
Z0427,163.69523,65.65767,33.08385,291.58316
Z0428,188.29664,72.93775,33.47123,314.77096
Z0429,157.98159,60.81167,32.65857,274.97439
Z0430,178.18055,66.43132,33.47123,290.11224
Z0431,253.44439,78.60188,74.21954,426.60705
Z0432,185.96240,65.35121,46.64388,304.98802
Z0433,189.75424,77.38615,52.83416,311.72685
Z0434,158.90975,49.02261,59.75380,265.10568
Z0435,168.08860,42.63666,68.95056,244.63115
Z0436,116.67909,62.07583,21.72630,251.49285
Z0437,107.69606,52.76039,19.65098,218.83951
Z0438,108.31255,51.45502,30.46083,236.24963
Z0439,167.99272,50.76904,54.29410,251.49285
Z0440,199.92032,73.74298,44.65321,338.70553
Z0441,182.72651,59.20877,63.64193,294.35118
Z0443,138.24908,61.39732,26.64376,253.47145
Z0444,135.93366,56.27251,26.64376,244.40902
Z0445,137.24491,55.10762,18.28254,228.96503
Z0446,138.22652,56.47944,18.28254,239.28469
Z0447,136.86083,53.83247,30.77814,237.43012
Z0448,132.74534,57.96880,30.20724,243.48201
Z0449,134.40510,59.15987,30.20724,236.72975
Z0450,180.22296,71.14287,17.32297,307.09222
Z0451,177.50356,67.44164,23.77774,304.32143
Z0452,162.95623,59.14034,46.81362,282.36496
Z0453,177.75071,49.58339,46.64388,269.49179
Z0454,182.00969,57.32636,55.17789,311.11082
Z0455,178.72183,44.14231,61.40848,255.34568
Z0456,188.16108,68.71264,44.65321,329.87951
Z0457,137.01904,59.72507,27.60692,266.71619
Z0458,180.32303,58.30337,55.17789,319.49119
Z0459,151.12979,62.18978,24.22938,262.99507
Z0460,141.89945,64.41253,21.28488,254.81902
Z0461,133.12081,64.50414,25.98210,235.08217
Z0462,124.58832,61.22150,26.73097,233.93150
Z0463,123.70127,65.56889,22.09023,266.27466
Z0464,117.11514,55.35831,22.47676,233.12523
Z0465,112.57724,48.30525,24.85442,195.14574
Z0466,113.29978,44.32775,33.88565,197.44884
Z0467,201.80257,64.39526,51.62130,321.39465
Z0468,116.13126,43.49906,29.44293,217.52653
Z0469,110.18197,53.23243,20.35881,225.13584
Z0470,107.41251,53.27259,20.35881,228.72713
Z0471,105.17202,50.95300,19.93692,226.93713
Z0472,111.90581,52.53431,24.69708,206.29309
Z0473,116.36086,46.29041,26.39157,191.98902
Z0474,124.80179,43.36275,39.98039,197.74922
Z0475,117.30907,48.52657,26.39157,213.26838
Z0476,153.03666,43.61665,66.42946,244.38204
Z0477,123.23550,48.21089,36.85023,214.59606
Z0478,122.35037,47.18168,36.85023,204.56051
Z0479,142.32572,52.84262,25.97627,235.59959
Z0480,137.37935,51.77928,25.97627,239.02234
Z0481,140.59307,49.00515,35.01682,224.75990
Z0482,147.99676,50.30000,36.51947,257.79498
Z0483,182.93989,54.31740,42.52350,278.86621
Z0484,122.11844,46.00565,30.58427,201.13035
Z0485,108.79533,40.47186,27.05898,191.04688
Z0486,117.36655,45.87362,27.96953,210.67021
Z0487,128.66806,52.54448,23.61395,224.48179
Z0488,135.19692,50.20596,30.89447,220.67269
Z0489,148.08263,57.85933,41.92819,259.01734
Z0490,166.01026,57.07828,29.59102,271.03508
Z0491,138.42848,47.71024,29.62666,232.41193
Z0492,140.88303,49.87714,29.62666,246.62779
Z0494,152.48555,69.66080,15.75357,287.37238
Z0496,153.48543,74.74022,30.29855,293.89615
Z0497,149.15011,75.93732,24.29372,291.14279
Z0498,149.61219,80.09667,13.59039,298.58423
Z0499,150.82238,56.54852,25.12107,250.46574
Z0500,147.15283,59.11187,25.40178,252.51781
Z0501,136.25685,50.60791,27.85085,225.13584
Z0502,110.64492,51.09758,28.37399,231.99392
Z0503,145.02042,58.57967,25.39169,243.25709
Z0504,147.25670,53.09230,35.01682,259.76522
Z0505,149.71052,78.98208,11.71091,274.69205
Z0506,106.95745,51.87186,26.44556,229.92208
Z0507,114.22401,62.42803,21.72630,256.21161
Z0508,110.81640,56.37248,23.84016,235.60748
Z0509,119.06321,47.48644,31.47333,208.35205
Z0510,121.27942,58.15625,30.79077,257.40097
Z0511,122.10291,60.35468,22.49521,258.89780
Z0512,125.28874,60.70149,22.49521,250.54033
Z0513,132.96408,65.72347,18.58817,272.16097
Z0514,139.60638,65.30323,18.58817,287.41482
Z0515,166.28485,78.76825,11.73993,314.14673
Z0516,106.76214,50.25431,21.41369,214.71325
Z0517,115.07703,45.59246,29.51114,212.13422
Z0518,125.65663,45.96412,29.51114,213.60503
Z0519,102.07124,49.57181,10.37806,192.51543
Z0520,102.00374,49.88863,15.26779,199.50392
Z0521,101.88167,44.54180,13.93812,186.97255
Z0523,107.81831,48.71039,20.38170,204.91195
Z0524,111.55489,49.40644,20.28517,222.02613
Z0525,114.67833,48.84438,14.92246,213.15245
Z0526,118.03219,50.30990,15.39845,214.54201
Z0527,120.97820,50.70797,19.65259,216.20381
Z0528,125.42881,53.03603,13.77154,228.37118
Z0529,128.78668,54.16652,19.47086,224.63109
Z0530,130.21150,56.14587,15.89380,237.61444
Z0531,130.46469,47.53817,35.47638,233.55354
Z0532,141.92505,48.19009,26.49565,224.48179
Z0533,151.35322,59.85420,42.12414,274.34936
Z0534,188.13813,63.92661,35.23674,303.56923
Z0535,157.93933,63.14585,32.22220,265.99369
Z0536,128.10790,48.61532,47.52161,214.84146
Z0537,132.50446,49.95883,40.32860,234.36112
Z0538,134.46055,36.43945,64.51962,202.37868
Z0539,127.49849,59.93275,21.85141,233.11535
Z0540,124.96458,66.12547,20.19775,226.68830
Z0541,127.51871,64.66876,21.13006,232.75681
Z0542,125.14939,62.22156,20.69437,224.52038
Z0543,126.56664,53.91037,24.60035,226.55720
Z0544,128.20444,45.35351,33.56134,207.64834
Z0545,150.42790,71.12056,37.38588,281.65055
Z0546,156.35793,61.73543,29.57875,279.53191
Z0547,175.07156,51.48553,43.97916,269.86521
Z0549,143.46515,56.02956,43.30391,239.92511
Z0550,136.03046,56.45400,19.21848,239.85330
Z0551,134.31321,52.25344,17.38599,224.83405
Z0552,153.41538,61.26275,39.63554,258.47161
Z0553,144.90277,71.47209,30.68799,270.31572
Z0554,149.81784,79.64787,21.62243,281.01668
Z0555,151.78712,72.62131,29.95065,286.26168
Z0556,142.60073,49.59160,45.66102,229.92208
Z0557,145.09054,58.84257,25.12107,245.07295
Z0558,145.72189,58.50709,36.02857,259.08138
Z0559,135.48924,46.11660,26.49565,217.02923
Z0560,129.10985,41.89419,30.74896,206.24562
Z0561,106.22190,42.48505,25.58893,188.45439
Z0562,112.26932,41.83224,29.86886,199.19858
Z0563,126.97246,43.76053,32.19956,204.28393
