,Plot_ID,Buildings_in_Community,Types_Community,Area_Community,Community_PV_Size,Bldg_share_in_community,Community_Meters,Bldg_share_in_meters_community,Num_EGIDs,Num_Occupants,Demand_Year_MWh,Community_PV_Subsidy
Z1036_Z0973_Z0983_Z1040_Z1696,670,"['Z1036', 'Z0973', 'Z0983', 'Z1040', 'Z1696']","['Residential', 'Residential', 'Residential', 'Residential', 'Commercial']",891.0529863,146,"[0.21232876712328766, 0.1643835616438356, 0.14383561643835616, 0.21232876712328766, 0.2671232876712329]",52,"[0.28846153846153844, 0.19230769230769232, 0.19230769230769232, 0.2692307692307692, 0.057692307692307696]",9,156,288.913,45200
Z1036_Z0973_Z0983_Z1040,670,"['Z1036', 'Z0973', 'Z0983', 'Z1040']","['Residential', 'Residential', 'Residential', 'Residential']",655.0932764,107,"[0.2897196261682243, 0.22429906542056074, 0.19626168224299065, 0.2897196261682243]",49,"[0.30612244897959184, 0.20408163265306123, 0.20408163265306123, 0.2857142857142857]",6,101,212.49,33500
Z1036_Z0973_Z0983_Z1696,670,"['Z1036', 'Z0973', 'Z0983', 'Z1696']","['Residential', 'Residential', 'Residential', 'Commercial']",701.4590136,115,"[0.26956521739130435, 0.20869565217391303, 0.1826086956521739, 0.3391304347826087]",38,"[0.39473684210526316, 0.2631578947368421, 0.2631578947368421, 0.07894736842105263]",7,128,229.357,35900
Z1036_Z0973_Z1040_Z1696,670,"['Z1036', 'Z0973', 'Z1040', 'Z1696']","['Residential', 'Residential', 'Residential', 'Commercial']",762.8146256,125,"[0.248, 0.192, 0.248, 0.312]",42,"[0.35714285714285715, 0.23809523809523808, 0.3333333333333333, 0.07142857142857142]",8,134,241.913,38900
Z1036_Z0983_Z1040_Z1696,670,"['Z1036', 'Z0983', 'Z1040', 'Z1696']","['Residential', 'Residential', 'Residential', 'Commercial']",743.951582,122,"[0.2540983606557377, 0.1721311475409836, 0.2540983606557377, 0.319672131147541]",42,"[0.35714285714285715, 0.23809523809523808, 0.3333333333333333, 0.07142857142857142]",8,134,242.713,38000
Z1036_Z0973_Z0983,670,"['Z1036', 'Z0973', 'Z0983']","['Residential', 'Residential', 'Residential']",465.4993037,76,"[0.40789473684210525, 0.3157894736842105, 0.27631578947368424]",35,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]",4,73,152.934,27440
Z1036_Z0973_Z1040,670,"['Z1036', 'Z0973', 'Z1040']","['Residential', 'Residential', 'Residential']",526.8549157,86,"[0.36046511627906974, 0.27906976744186046, 0.36046511627906974]",39,"[0.38461538461538464, 0.2564102564102564, 0.358974358974359]",5,79,165.49,30840
Z1036_Z0973_Z1696,670,"['Z1036', 'Z0973', 'Z1696']","['Residential', 'Residential', 'Commercial']",573.2206529,94,"[0.32978723404255317, 0.2553191489361702, 0.4148936170212766]",28,"[0.5357142857142857, 0.35714285714285715, 0.10714285714285714]",6,106,182.357,33560
Z1036_Z0983_Z1040,670,"['Z1036', 'Z0983', 'Z1040']","['Residential', 'Residential', 'Residential']",507.9918721,83,"[0.37349397590361444, 0.25301204819277107, 0.37349397590361444]",39,"[0.38461538461538464, 0.2564102564102564, 0.358974358974359]",5,79,166.29,29820
Z1036_Z0983_Z1696,670,"['Z1036', 'Z0983', 'Z1696']","['Residential', 'Residential', 'Commercial']",554.3576093,91,"[0.34065934065934067, 0.23076923076923078, 0.42857142857142855]",28,"[0.5357142857142857, 0.35714285714285715, 0.10714285714285714]",6,106,183.157,32540
Z1036_Z1040_Z1696,670,"['Z1036', 'Z1040', 'Z1696']","['Residential', 'Residential', 'Commercial']",615.7132213,101,"[0.3069306930693069, 0.3069306930693069, 0.38613861386138615]",32,"[0.46875, 0.4375, 0.09375]",7,112,195.713,31700
Z1036_Z0973,670,"['Z1036', 'Z0973']","['Residential', 'Residential']",337.260943,55,"[0.5636363636363636, 0.43636363636363634]",25,"[0.6, 0.4]",3,51,105.934,20300
Z1036_Z0983,670,"['Z1036', 'Z0983']","['Residential', 'Residential']",318.3978994,52,"[0.5961538461538461, 0.40384615384615385]",25,"[0.6, 0.4]",3,51,106.734,19280
Z1036_Z1040,670,"['Z1036', 'Z1040']","['Residential', 'Residential']",379.7535114,62,"[0.5, 0.5]",29,"[0.5172413793103449, 0.4827586206896552]",4,57,119.29,22680
Z1036_Z1696,670,"['Z1036', 'Z1696']","['Residential', 'Commercial']",426.1192486,70,"[0.44285714285714284, 0.5571428571428572]",18,"[0.8333333333333334, 0.16666666666666666]",5,84,136.157,25400
Z1040_Z1036_Z1061_Z1696_Z1714,670,"['Z1040', 'Z1036', 'Z1061', 'Z1696', 'Z1714']","['Residential', 'Residential', 'Residential', 'Commercial', 'Commercial']",882.350709,145,"[0.21379310344827587, 0.21379310344827587, 0.2206896551724138, 0.2689655172413793, 0.08275862068965517]",48,"[0.2916666666666667, 0.3125, 0.3125, 0.0625, 0.020833333333333332]",10,148,265.487,44900
Z1040_Z1036_Z1061_Z1696,670,"['Z1040', 'Z1036', 'Z1061', 'Z1696']","['Residential', 'Residential', 'Residential', 'Commercial']",809.4940162,133,"[0.23308270676691728, 0.23308270676691728, 0.24060150375939848, 0.2932330827067669]",47,"[0.2978723404255319, 0.3191489361702128, 0.3191489361702128, 0.06382978723404255]",9,141,256.566,41300
Z1040_Z1036_Z1061_Z1714,670,"['Z1040', 'Z1036', 'Z1061', 'Z1714']","['Residential', 'Residential', 'Residential', 'Commercial']",646.390999,106,"[0.29245283018867924, 0.29245283018867924, 0.3018867924528302, 0.11320754716981132]",45,"[0.3111111111111111, 0.3333333333333333, 0.3333333333333333, 0.022222222222222223]",7,93,189.064,33200
Z1040_Z1036_Z1696_Z1714,670,"['Z1040', 'Z1036', 'Z1696', 'Z1714']","['Residential', 'Residential', 'Commercial', 'Commercial']",688.5699141,113,"[0.2743362831858407, 0.2743362831858407, 0.34513274336283184, 0.10619469026548672]",33,"[0.42424242424242425, 0.45454545454545453, 0.09090909090909091, 0.030303030303030304]",8,119,204.634,35300
Z1040_Z1061_Z1696_Z1714,670,"['Z1040', 'Z1061', 'Z1696', 'Z1714']","['Residential', 'Residential', 'Commercial', 'Commercial']",692.1911703,114,"[0.2719298245614035, 0.2807017543859649, 0.34210526315789475, 0.10526315789473684]",33,"[0.42424242424242425, 0.45454545454545453, 0.09090909090909091, 0.030303030303030304]",8,119,205.753,35600
Z1040_Z1036_Z1061,670,"['Z1040', 'Z1036', 'Z1061']","['Residential', 'Residential', 'Residential']",573.5343063,94,"[0.32978723404255317, 0.32978723404255317, 0.3404255319148936]",44,"[0.3181818181818182, 0.3409090909090909, 0.3409090909090909]",6,86,180.143,33560
Z1040_Z1036_Z1696,670,"['Z1040', 'Z1036', 'Z1696']","['Residential', 'Residential', 'Commercial']",615.7132213,101,"[0.3069306930693069, 0.3069306930693069, 0.38613861386138615]",32,"[0.4375, 0.46875, 0.09375]",7,112,195.713,31700
Z1040_Z1036_Z1714,670,"['Z1040', 'Z1036', 'Z1714']","['Residential', 'Residential', 'Commercial']",452.6102041,74,"[0.4189189189189189, 0.4189189189189189, 0.16216216216216217]",30,"[0.4666666666666667, 0.5, 0.03333333333333333]",5,64,128.211,26760
Z1040_Z1061_Z1696,670,"['Z1040', 'Z1061', 'Z1696']","['Residential', 'Residential', 'Commercial']",619.3344776,102,"[0.30392156862745096, 0.3137254901960784, 0.38235294117647056]",32,"[0.4375, 0.46875, 0.09375]",7,112,196.832,32000
Z1040_Z1061_Z1714,670,"['Z1040', 'Z1061', 'Z1714']","['Residential', 'Residential', 'Commercial']",456.2314604,75,"[0.41333333333333333, 0.4266666666666667, 0.16]",30,"[0.4666666666666667, 0.5, 0.03333333333333333]",5,64,129.33,27100
Z1040_Z1696_Z1714,670,"['Z1040', 'Z1696', 'Z1714']","['Residential', 'Commercial', 'Commercial']",498.4103754,82,"[0.3780487804878049, 0.47560975609756095, 0.14634146341463414]",18,"[0.7777777777777778, 0.16666666666666666, 0.05555555555555555]",6,90,144.9,29480
Z1040_Z1036,670,"['Z1040', 'Z1036']","['Residential', 'Residential']",379.7535114,62,"[0.5, 0.5]",29,"[0.4827586206896552, 0.5172413793103449]",4,57,119.29,22680
Z1040_Z1061,670,"['Z1040', 'Z1061']","['Residential', 'Residential']",383.3747676,63,"[0.49206349206349204, 0.5079365079365079]",29,"[0.4827586206896552, 0.5172413793103449]",4,57,120.409,23020
Z1040_Z1696,670,"['Z1040', 'Z1696']","['Residential', 'Commercial']",425.5536827,70,"[0.44285714285714284, 0.5571428571428572]",17,"[0.8235294117647058, 0.17647058823529413]",5,83,135.979,25400
Z1040_Z1714,670,"['Z1040', 'Z1714']","['Residential', 'Commercial']",262.4506655,43,"[0.7209302325581395, 0.27906976744186046]",15,"[0.9333333333333333, 0.06666666666666667]",3,35,68.477,16220
Z1058_Z0644,670,"['Z1058', 'Z0644']","['Public', 'Public']",2689.008002,447,"[0.5525727069351231, 0.44742729306487694]",3,"[0.6666666666666666, 0.3333333333333333]",3,1494,409.313,135500
Z1061_Z1040_Z1696,670,"['Z1061', 'Z1040', 'Z1696']","['Residential', 'Residential', 'Commercial']",619.3344776,102,"[0.3137254901960784, 0.30392156862745096, 0.38235294117647056]",32,"[0.46875, 0.4375, 0.09375]",7,112,196.832,32000
Z1061_Z1040,670,"['Z1061', 'Z1040']","['Residential', 'Residential']",383.3747676,63,"[0.5079365079365079, 0.49206349206349204]",29,"[0.5172413793103449, 0.4827586206896552]",4,57,120.409,23020
Z1061_Z1696,670,"['Z1061', 'Z1696']","['Residential', 'Commercial']",429.7405048,71,"[0.4507042253521127, 0.5492957746478874]",18,"[0.8333333333333334, 0.16666666666666666]",5,84,137.276,25740
Z1656_Z0924_Z0972_Z0997,670,"['Z1656', 'Z0924', 'Z0972', 'Z0997']","['Residential', 'Residential', 'Residential', 'Public']",961.2015571,159,"[0.006289308176100629, 0.3836477987421384, 0.27044025157232704, 0.33962264150943394]",53,"[0.018867924528301886, 0.5849056603773585, 0.33962264150943394, 0.05660377358490566]",9,158,334.972,49100
Z1656_Z0924_Z0972,670,"['Z1656', 'Z0924', 'Z0972']","['Residential', 'Residential', 'Residential']",634.1406549,105,"[0.009523809523809525, 0.580952380952381, 0.4095238095238095]",50,"[0.02, 0.62, 0.36]",6,102,216.838,32900
Z1656_Z0924_Z0997,670,"['Z1656', 'Z0924', 'Z0997']","['Residential', 'Residential', 'Public']",703.1278589,116,"[0.008620689655172414, 0.5258620689655172, 0.46551724137931033]",35,"[0.02857142857142857, 0.8857142857142857, 0.08571428571428572]",7,121,253.916,36200
Z1656_Z0972_Z0997,670,"['Z1656', 'Z0972', 'Z0997']","['Residential', 'Residential', 'Public']",593.6231078,98,"[0.01020408163265306, 0.4387755102040816, 0.5510204081632653]",22,"[0.045454545454545456, 0.8181818181818182, 0.13636363636363635]",6,94,200.312,34920
Z1656_Z0924,670,"['Z1656', 'Z0924']","['Residential', 'Residential']",376.0669567,62,"[0.016129032258064516, 0.9838709677419355]",32,"[0.03125, 0.96875]",4,65,135.782,22680
Z1656_Z0972,670,"['Z1656', 'Z0972']","['Residential', 'Residential']",266.5622056,44,"[0.022727272727272728, 0.9772727272727273]",19,"[0.05263157894736842, 0.9473684210526315]",3,38,82.178,16560
Z1656_Z0997,670,"['Z1656', 'Z0997']","['Residential', 'Public']",335.5494097,55,"[0.01818181818181818, 0.9818181818181818]",4,"[0.25, 0.75]",4,57,119.256,20300
Z1696_Z0987_Z1036_Z1040_Z1061,670,"['Z1696', 'Z0987', 'Z1036', 'Z1040', 'Z1061']","['Commercial', 'Public', 'Residential', 'Residential', 'Residential']",1866.288392,309,"[0.1262135922330097, 0.56957928802589, 0.10032362459546926, 0.10032362459546926, 0.10355987055016182]",48,"[0.0625, 0.020833333333333332, 0.3125, 0.2916666666666667, 0.3125]",10,649,414.335,94100
Z1696_Z0987_Z1036_Z1040,670,"['Z1696', 'Z0987', 'Z1036', 'Z1040']","['Commercial', 'Public', 'Residential', 'Residential']",1672.507598,277,"[0.1407942238267148, 0.6353790613718412, 0.11191335740072202, 0.11191335740072202]",33,"[0.09090909090909091, 0.030303030303030304, 0.45454545454545453, 0.42424242424242425]",8,620,353.482,84500
Z1696_Z0987_Z1036_Z1061,670,"['Z1696', 'Z0987', 'Z1036', 'Z1061']","['Commercial', 'Public', 'Residential', 'Residential']",1676.69442,278,"[0.14028776978417265, 0.6330935251798561, 0.11151079136690648, 0.11510791366906475]",34,"[0.08823529411764706, 0.029411764705882353, 0.4411764705882353, 0.4411764705882353]",8,621,354.779,84800
Z1696_Z0987_Z1040_Z1061,670,"['Z1696', 'Z0987', 'Z1040', 'Z1061']","['Commercial', 'Public', 'Residential', 'Residential']",1676.128854,278,"[0.14028776978417265, 0.6330935251798561, 0.11151079136690648, 0.11510791366906475]",33,"[0.09090909090909091, 0.030303030303030304, 0.42424242424242425, 0.45454545454545453]",8,620,354.601,84800
Z1696_Z1036_Z1040_Z1061,670,"['Z1696', 'Z1036', 'Z1040', 'Z1061']","['Commercial', 'Residential', 'Residential', 'Residential']",809.4940162,133,"[0.2932330827067669, 0.23308270676691728, 0.23308270676691728, 0.24060150375939848]",47,"[0.06382978723404255, 0.3191489361702128, 0.2978723404255319, 0.3191489361702128]",9,141,256.566,41300
Z1696_Z0987_Z1036,670,"['Z1696', 'Z0987', 'Z1036']","['Commercial', 'Public', 'Residential']",1482.913625,246,"[0.15853658536585366, 0.7154471544715447, 0.12601626016260162]",19,"[0.15789473684210525, 0.05263157894736842, 0.7894736842105263]",6,592,293.926,75200
Z1696_Z0987_Z1040,670,"['Z1696', 'Z0987', 'Z1040']","['Commercial', 'Public', 'Residential']",1482.348059,246,"[0.15853658536585366, 0.7154471544715447, 0.12601626016260162]",18,"[0.16666666666666666, 0.05555555555555555, 0.7777777777777778]",6,591,293.748,75200
Z1696_Z0987_Z1061,670,"['Z1696', 'Z0987', 'Z1061']","['Commercial', 'Public', 'Residential']",1486.534881,247,"[0.15789473684210525, 0.7125506072874493, 0.12955465587044535]",19,"[0.15789473684210525, 0.05263157894736842, 0.7894736842105263]",6,592,295.045,75500
Z1696_Z1036_Z1040,670,"['Z1696', 'Z1036', 'Z1040']","['Commercial', 'Residential', 'Residential']",615.7132213,101,"[0.38613861386138615, 0.3069306930693069, 0.3069306930693069]",32,"[0.09375, 0.46875, 0.4375]",7,112,195.713,31700
Z1696_Z1036_Z1061,670,"['Z1696', 'Z1036', 'Z1061']","['Commercial', 'Residential', 'Residential']",619.9000435,102,"[0.38235294117647056, 0.30392156862745096, 0.3137254901960784]",33,"[0.09090909090909091, 0.45454545454545453, 0.45454545454545453]",7,113,197.01,32000
Z1696_Z1040_Z1061,670,"['Z1696', 'Z1040', 'Z1061']","['Commercial', 'Residential', 'Residential']",619.3344776,102,"[0.38235294117647056, 0.30392156862745096, 0.3137254901960784]",32,"[0.09375, 0.4375, 0.46875]",7,112,196.832,32000
Z1696_Z0987,670,"['Z1696', 'Z0987']","['Commercial', 'Public']",1292.754086,215,"[0.1813953488372093, 0.8186046511627907]",4,"[0.75, 0.25]",4,563,234.192,65900
Z1696_Z1036,670,"['Z1696', 'Z1036']","['Commercial', 'Residential']",426.1192486,70,"[0.5571428571428572, 0.44285714285714284]",18,"[0.16666666666666666, 0.8333333333333334]",5,84,136.157,25400
Z1696_Z1040,670,"['Z1696', 'Z1040']","['Commercial', 'Residential']",425.5536827,70,"[0.5571428571428572, 0.44285714285714284]",17,"[0.17647058823529413, 0.8235294117647058]",5,83,135.979,25400
Z1696_Z1061,670,"['Z1696', 'Z1061']","['Commercial', 'Residential']",429.7405048,71,"[0.5492957746478874, 0.4507042253521127]",18,"[0.16666666666666666, 0.8333333333333334]",5,84,137.276,25740
Z1714_Z0973_Z0983_Z1036_Z1040,670,"['Z1714', 'Z0973', 'Z0983', 'Z1036', 'Z1040']","['Commercial', 'Residential', 'Residential', 'Residential', 'Residential']",727.9499691,119,"[0.10084033613445378, 0.20168067226890757, 0.17647058823529413, 0.2605042016806723, 0.2605042016806723]",50,"[0.02, 0.2, 0.2, 0.3, 0.28]",7,108,221.411,37100
Z1714_Z0973_Z0983_Z1036,670,"['Z1714', 'Z0973', 'Z0983', 'Z1036']","['Commercial', 'Residential', 'Residential', 'Residential']",538.3559964,88,"[0.13636363636363635, 0.2727272727272727, 0.23863636363636365, 0.3522727272727273]",36,"[0.027777777777777776, 0.2777777777777778, 0.2777777777777778, 0.4166666666666667]",5,80,161.855,31520
Z1714_Z0973_Z0983_Z1040,670,"['Z1714', 'Z0973', 'Z0983', 'Z1040']","['Commercial', 'Residential', 'Residential', 'Residential']",537.7904305,88,"[0.13636363636363635, 0.2727272727272727, 0.23863636363636365, 0.3522727272727273]",35,"[0.02857142857142857, 0.2857142857142857, 0.2857142857142857, 0.4]",5,79,161.677,31520
Z1714_Z0973_Z1036_Z1040,670,"['Z1714', 'Z0973', 'Z1036', 'Z1040']","['Commercial', 'Residential', 'Residential', 'Residential']",599.7116084,98,"[0.12244897959183673, 0.24489795918367346, 0.3163265306122449, 0.3163265306122449]",40,"[0.025, 0.25, 0.375, 0.35]",6,86,174.411,34920
Z1714_Z0983_Z1036_Z1040,670,"['Z1714', 'Z0983', 'Z1036', 'Z1040']","['Commercial', 'Residential', 'Residential', 'Residential']",580.8485648,95,"[0.12631578947368421, 0.22105263157894736, 0.3263157894736842, 0.3263157894736842]",40,"[0.025, 0.25, 0.375, 0.35]",6,86,175.211,33900
Z1714_Z0973_Z0983,670,"['Z1714', 'Z0973', 'Z0983']","['Commercial', 'Residential', 'Residential']",348.1964578,57,"[0.21052631578947367, 0.42105263157894735, 0.3684210526315789]",21,"[0.047619047619047616, 0.47619047619047616, 0.47619047619047616]",3,51,102.121,20980
Z1714_Z0973_Z1036,670,"['Z1714', 'Z0973', 'Z1036']","['Commercial', 'Residential', 'Residential']",410.1176357,67,"[0.1791044776119403, 0.3582089552238806, 0.4626865671641791]",26,"[0.038461538461538464, 0.38461538461538464, 0.5769230769230769]",4,58,114.855,24380
Z1714_Z0973_Z1040,670,"['Z1714', 'Z0973', 'Z1040']","['Commercial', 'Residential', 'Residential']",409.5520698,67,"[0.1791044776119403, 0.3582089552238806, 0.4626865671641791]",25,"[0.04, 0.4, 0.56]",4,57,114.677,24380
Z1714_Z0983_Z1036,670,"['Z1714', 'Z0983', 'Z1036']","['Commercial', 'Residential', 'Residential']",391.2545921,64,"[0.1875, 0.328125, 0.484375]",26,"[0.038461538461538464, 0.38461538461538464, 0.5769230769230769]",4,58,115.655,23360
Z1714_Z0983_Z1040,670,"['Z1714', 'Z0983', 'Z1040']","['Commercial', 'Residential', 'Residential']",390.6890261,64,"[0.1875, 0.328125, 0.484375]",25,"[0.04, 0.4, 0.56]",4,57,115.477,23360
Z1714_Z1036_Z1040,670,"['Z1714', 'Z1036', 'Z1040']","['Commercial', 'Residential', 'Residential']",452.6102041,74,"[0.16216216216216217, 0.4189189189189189, 0.4189189189189189]",30,"[0.03333333333333333, 0.5, 0.4666666666666667]",5,64,128.211,26760
Z1714_Z0973,670,"['Z1714', 'Z0973']","['Commercial', 'Residential']",219.9580971,36,"[0.3333333333333333, 0.6666666666666666]",11,"[0.09090909090909091, 0.9090909090909091]",2,29,55.121,13840
Z1714_Z0983,670,"['Z1714', 'Z0983']","['Commercial', 'Residential']",201.0950534,33,"[0.36363636363636365, 0.6363636363636364]",11,"[0.09090909090909091, 0.9090909090909091]",2,29,55.921,12820
Z1714_Z1036,670,"['Z1714', 'Z1036']","['Commercial', 'Residential']",263.0162314,43,"[0.27906976744186046, 0.7209302325581395]",16,"[0.0625, 0.9375]",3,36,68.655,16220
Z1714_Z1040,670,"['Z1714', 'Z1040']","['Commercial', 'Residential']",262.4506655,43,"[0.27906976744186046, 0.7209302325581395]",15,"[0.06666666666666667, 0.9333333333333333]",3,35,68.477,16220
Z0794_Z0814,681,"['Z0794', 'Z0814']","['Residential', 'Residential']",1248.143307,207,"[0.4251207729468599, 0.5748792270531401]",70,"[0.4714285714285714, 0.5285714285714286]",8,139,289.191,63500
Z0814_Z0794_Z0816,681,"['Z0814', 'Z0794', 'Z0816']","['Residential', 'Residential', 'Residential']",1634.045379,271,"[0.43911439114391143, 0.3247232472324723, 0.23616236162361623]",93,"[0.3978494623655914, 0.3548387096774194, 0.24731182795698925]",10,187,390.176,82700
Z0814_Z0794,681,"['Z0814', 'Z0794']","['Residential', 'Residential']",1248.143307,207,"[0.5748792270531401, 0.4251207729468599]",70,"[0.5285714285714286, 0.4714285714285714]",8,139,289.191,63500
Z0814_Z0816,681,"['Z0814', 'Z0816']","['Residential', 'Residential']",1100.524982,183,"[0.6502732240437158, 0.34972677595628415]",60,"[0.6166666666666667, 0.38333333333333336]",7,120,250.58,56300
Z0815_Z0817,681,"['Z0815', 'Z0817']","['Residential', 'Residential']",1184.500327,196,"[0.4846938775510204, 0.5153061224489796]",79,"[0.5316455696202531, 0.46835443037974683]",7,161,337.198,60200
Z0816_Z0814,681,"['Z0816', 'Z0814']","['Residential', 'Residential']",1100.524982,183,"[0.34972677595628415, 0.6502732240437158]",60,"[0.38333333333333336, 0.6166666666666667]",7,120,250.58,56300
Z0817_Z0815,681,"['Z0817', 'Z0815']","['Residential', 'Residential']",1184.500327,196,"[0.5153061224489796, 0.4846938775510204]",79,"[0.46835443037974683, 0.5316455696202531]",7,161,337.198,60200
Z0127_Z1322,683,"['Z0127', 'Z1322']","['Commercial', 'Residential']",795.1034925,131,"[0.6564885496183206, 0.3435114503816794]",44,"[0.022727272727272728, 0.9772727272727273]",2,614,88.061,40700
